time,open,high,low,close,tick_volume,spread,real_volume
2010-01-04 00:00:00,1096.7,1123.65,1093.05,1121.0,3691,0,0
2010-01-05 00:00:00,1121.0,1128.5,1115.05,1117.7,2361,0,0
2010-01-06 00:00:00,1117.65,1140.3,1117.1,1137.7,2636,0,0
2010-01-07 00:00:00,1137.75,1138.85,1128.3,1131.45,1481,0,0
2010-01-08 00:00:00,1131.5,1139.3,1119.3,1136.0,3551,0,0
2010-01-11 00:00:00,1137.45,1161.85,1137.45,1151.5,3476,0,0
2010-01-12 00:00:00,1151.5,1158.0,1124.8,1127.7,4261,0,0
2010-01-13 00:00:00,1127.8,1138.6,1118.2,1137.75,3086,0,0
2010-01-14 00:00:00,1137.8,1145.9,1130.6,1142.3,2611,0,0
2010-01-15 00:00:00,1142.3,1145.65,1126.6,1131.15,2696,0,0
2010-01-18 00:00:00,1127.15,1137.1,1127.1,1133.65,1351,0,0
2010-01-19 00:00:00,1133.6,1140.5,1128.65,1137.9,1941,0,0
2010-01-20 00:00:00,1137.95,1141.35,1106.95,1111.05,4191,0,0
2010-01-21 00:00:00,1111.1,1117.45,1088.35,1093.75,4086,0,0
2010-01-22 00:00:00,1093.65,1098.55,1082.0,1093.3,3276,0,0
2010-01-25 00:00:00,1092.15,1103.95,1092.15,1098.1,1766,0,0
2010-01-26 00:00:00,1098.05,1103.3,1085.35,1097.2,3506,0,0
2010-01-27 00:00:00,1097.2,1102.25,1083.1,1087.6,2871,0,0
2010-01-28 00:00:00,1087.63,1096.0,1073.8,1086.7,4348,0,0
2010-01-29 00:00:00,1086.75,1090.45,1074.4,1081.3,2666,0,0
2010-02-01 00:00:00,1082.4,1107.55,1076.5,1104.95,3956,0,0
2010-02-02 00:00:00,1104.95,1118.5,1098.75,1114.15,3031,0,0
2010-02-03 00:00:00,1114.2,1124.9,1106.95,1109.45,3116,0,0
2010-02-04 00:00:00,1109.5,1111.0,1059.35,1062.8,5661,0,0
2010-02-05 00:00:00,1062.8,1068.45,1044.05,1067.05,4456,0,0
2010-02-08 00:00:00,1065.8,1073.65,1061.45,1062.5,2111,0,0
2010-02-09 00:00:00,1062.65,1083.0,1061.9,1077.75,2711,0,0
2010-02-10 00:00:00,1077.8,1082.2,1063.05,1071.75,3226,0,0
2010-02-11 00:00:00,1071.8,1097.8,1071.6,1095.15,2906,0,0
2010-02-12 00:00:00,1095.1,1095.75,1077.55,1092.05,3336,0,0
2010-02-15 00:00:00,1092.75,1102.2,1091.5,1100.5,1366,0,0
2010-02-16 00:00:00,1098.95,1121.0,1097.85,1118.85,2641,0,0
2010-02-17 00:00:00,1118.85,1127.3,1105.0,1106.5,3226,0,0
2010-02-18 00:00:00,1106.45,1123.95,1097.65,1108.25,5081,0,0
2010-02-19 00:00:00,1108.2,1126.7,1099.1,1117.6,4581,0,0
2010-02-22 00:00:00,1125.1,1130.85,1109.85,1114.05,3096,0,0
2010-02-23 00:00:00,1114.08,1121.05,1099.2,1103.15,3278,0,0
2010-02-24 00:00:00,1103.2,1108.05,1089.85,1097.4,3061,0,0
2010-02-25 00:00:00,1097.35,1109.1,1088.1,1106.15,3321,0,0
2010-02-26 00:00:00,1106.15,1118.8,1104.1,1116.6,1896,0,0
2010-03-01 00:00:00,1117.25,1123.35,1111.75,1118.6,2186,0,0
2010-03-02 00:00:00,1118.6,1137.5,1114.8,1134.4,2961,0,0
2010-03-03 00:00:00,1134.4,1144.85,1132.05,1139.6,2041,0,0
2010-03-04 00:00:00,1139.6,1141.45,1125.55,1131.9,2411,0,0
2010-03-05 00:00:00,1131.95,1140.45,1127.2,1131.45,2601,0,0
2010-03-08 00:00:00,1136.4,1137.5,1118.35,1123.3,2521,0,0
2010-03-09 00:00:00,1123.35,1124.35,1108.35,1121.55,3021,0,0
2010-03-10 00:00:00,1121.55,1127.85,1103.1,1108.1,3606,0,0
2010-03-11 00:00:00,1108.15,1111.53,1100.4,1109.2,2122,0,0
2010-03-12 00:00:00,1109.15,1119.1,1098.2,1102.25,3491,0,0
2010-03-15 00:00:00,1100.6,1108.7,1100.6,1108.1,871,0,0
2010-03-16 00:00:00,1108.15,1128.6,1108.0,1127.42,2194,0,0
2010-03-17 00:00:00,1127.42,1133.2,1118.25,1120.1,2259,0,0
2010-03-18 00:00:00,1120.15,1129.25,1117.95,1127.05,1571,0,0
2010-03-19 00:00:00,1127.1,1127.1,1101.2,1105.65,3036,0,0
2010-03-22 00:00:00,1106.75,1108.55,1092.2,1101.85,2781,0,0
2010-03-23 00:00:00,1102.55,1107.85,1094.3,1104.85,2481,0,0
2010-03-24 00:00:00,1104.85,1105.2,1084.95,1086.4,2206,0,0
2010-03-25 00:00:00,1086.4,1095.6,1085.45,1090.15,1656,0,0
2010-03-26 00:00:00,1090.15,1109.55,1088.55,1108.6,2356,0,0
2010-03-29 00:00:00,1110.1,1114.55,1103.35,1109.45,2176,0,0
2010-03-30 00:00:00,1109.45,1113.2,1101.45,1103.35,1741,0,0
2010-03-31 00:00:00,1103.4,1117.95,1102.25,1112.85,2196,0,0
2010-04-01 00:00:00,1112.95,1127.9,1111.3,1126.5,1966,0,0
2010-04-02 00:00:00,1126.5,1126.75,1114.6,1125.0,2281,0,0
2010-04-05 00:00:00,1119.85,1133.25,1119.85,1131.6,1506,0,0
2010-04-06 00:00:00,1131.55,1138.5,1122.6,1133.95,2941,0,0
2010-04-07 00:00:00,1133.9,1153.1,1132.3,1149.05,2646,0,0
