timestamp,datetime,open,high,low,close,volume
1502668800,"2017-08-14 00:00:00",4261.48,4485.39,3850,4086.29,2843.431426
1503273600,"2017-08-21 00:00:00",4069.13,4453.91,3400,4310.01,4599.396629
1503878400,"2017-08-28 00:00:00",4310.01,4939.19,4124.54,4509.08,4753.843376
1504483200,"2017-09-04 00:00:00",4505,4788.59,3603,4130.37,6382.787745
1505088000,"2017-09-11 00:00:00",4153.62,4394.59,2817,3699.99,8106.705127
1505692800,"2017-09-18 00:00:00",3690,4123.2,3505.55,3660.02,5908.32335
1506297600,"2017-09-25 00:00:00",3660.02,4406.52,3653.69,4378.48,5782.305424
1506902400,"2017-10-02 00:00:00",4400,4658,4110,4640,4708.272956
1507507200,"2017-10-09 00:00:00",4640,5922.3,4550,5709.99,7913.925837
1508112000,"2017-10-16 00:00:00",5710,6171,5037.95,5950.02,12157.769447
1508716800,"2017-10-23 00:00:00",5975,6189.88,5286.98,6169.98,13133.99457
1509321600,"2017-10-30 00:00:00",6133.01,7590.25,6030,7345.01,11663.209648
1509926400,"2017-11-06 00:00:00",7345.1,7770.02,5325.01,5811.03,18916.3199
1510531200,"2017-11-13 00:00:00",5839.94,8123.15,5699.99,8038,19791.101011
1511136000,"2017-11-20 00:00:00",8057.11,9350,7801,9128.02,28921.859792
1511740800,"2017-11-27 00:00:00",9128,11825,8520,11165.41,48427.94965
1512345600,"2017-12-04 00:00:00",11165.41,17204.99,10802,14899.98,72429.024191
1512950400,"2017-12-11 00:00:00",14946.26,19798.68,14666.56,18860.02,67850.979686
1513555200,"2017-12-18 00:00:00",18865,19300,10961,13500,135382.820805
1514160000,"2017-12-25 00:00:00",13500,16498.05,11750,13716.36,116522.754321
1514764800,"2018-01-01 00:00:00",13715.65,17176.24,12750,16150.03,120239.399359
1515369600,"2018-01-08 00:00:00",16218.85,16322.3,11400,13474.99,137537.904565
1515974400,"2018-01-15 00:00:00",13477.98,14249.99,9035,11530,303127.502137
1516579200,"2018-01-22 00:00:00",11530,12244,9900.24,11879.95,198030.051117
1517184000,"2018-01-29 00:00:00",11879.95,11975.02,7930,8184.81,202016.407759
1517788800,"2018-02-05 00:00:00",8179.99,9065.78,6000.01,8063.88,340791.764516
1518393600,"2018-02-12 00:00:00",8063.82,11274,8053,10383.43,311863.068137
1518998400,"2018-02-19 00:00:00",10375.01,11786.01,9274.8,9590,350623.132911
1519603200,"2018-02-26 00:00:00",9590,11565,9350,11515,183797.561533
1520208000,"2018-03-05 00:00:00",11515,11710,8329,9533.57,282035.225382
1520812800,"2018-03-12 00:00:00",9533.57,9888.88,7322,8189.99,315834.721189
1521417600,"2018-03-19 00:00:00",8189,9177.01,8088.4,8470.15,285209.670184
1522022400,"2018-03-26 00:00:00",8470.14,8514.89,6430,6813.01,308727.870203
1522627200,"2018-04-02 00:00:00",6813.01,7520,6500,7018,232320.070499
1523232000,"2018-04-09 00:00:00",7011.04,8429.54,6611,8355,259876.174588
1523836800,"2018-04-16 00:00:00",8355.07,9035,7825.4,8787.02,233025.38619
1524441600,"2018-04-23 00:00:00",8785.7,9759.82,8651.62,9419,306668.07214
1525046400,"2018-04-30 00:00:00",9417.04,10020,8800.49,9659.01,222274.38854
1525651200,"2018-05-07 00:00:00",9661.02,9689.67,8153,8679.71,224151.298751
1526256000,"2018-05-14 00:00:00",8679.71,8879.99,7911.9,8526.98,182713.332084
1526860800,"2018-05-21 00:00:00",8526.97,8595.31,7231.11,7338.99,190892.626838
