entry_time,exit_time,side,oz,entry_px,exit_px,entry_reason,exit_reason,gross_pnl,costs,net_pnl,bars_held
2024-01-04 00:05:00+00:00,2024-01-04 03:35:00+00:00,long,1.0,2042.89,2046.33,signal,signal,3.439999999999827,0.16,3.279999999999827,42
2024-01-05 15:05:00+00:00,2024-01-05 20:35:00+00:00,long,1.0,2057.44,2044.19,signal,signal,-13.25,0.16,-13.41,66
2024-01-09 13:40:00+00:00,2024-01-09 20:35:00+00:00,long,1.0,2038.46,2028.79,signal,signal,-9.670000000000073,0.16,-9.830000000000073,83
2024-01-11 13:25:00+00:00,2024-01-11 20:20:00+00:00,long,1.0,2038.99,2024.01,signal,signal,-14.980000000000018,0.16,-15.140000000000018,83
2024-01-12 13:35:00+00:00,2024-01-12 20:30:00+00:00,long,1.0,2052.37,2046.93,signal,signal,-5.439999999999827,0.16,-5.599999999999827,83
2024-01-16 13:45:00+00:00,2024-01-16 20:40:00+00:00,long,1.0,2043.13,2028.62,signal,signal,-14.510000000000218,0.16,-14.670000000000218,83
2024-01-23 19:35:00+00:00,2024-01-23 20:45:00+00:00,long,1.0,2029.71,2028.66,signal,signal,-1.0499999999999545,0.16,-1.2099999999999547,14
2024-01-24 00:05:00+00:00,2024-01-24 03:35:00+00:00,long,1.0,2028.74,2024.44,signal,signal,-4.2999999999999545,0.16,-4.459999999999955,42
2024-01-29 13:45:00+00:00,2024-01-29 20:40:00+00:00,long,1.0,2035.25,2031.5,signal,signal,-3.75,0.16,-3.91,83
2024-01-30 14:10:00+00:00,2024-01-30 20:45:00+00:00,long,1.0,2040.78,2036.13,signal,signal,-4.649999999999864,0.16,-4.809999999999864,79
2024-01-31 14:15:00+00:00,2024-01-31 20:45:00+00:00,long,1.0,2044.28,2034.62,signal,signal,-9.660000000000082,0.16,-9.820000000000082,78
2024-02-01 13:40:00+00:00,2024-02-01 20:35:00+00:00,long,1.0,2040.23,2055.55,signal,signal,15.320000000000164,0.16,15.160000000000164,83
2024-02-06 13:10:00+00:00,2024-02-06 20:05:00+00:00,long,1.0,2029.65,2036.29,signal,signal,6.639999999999873,0.16,6.4799999999998725,83
2024-02-07 14:45:00+00:00,2024-02-07 20:45:00+00:00,long,1.0,2040.42,2035.39,signal,signal,-5.029999999999973,0.16,-5.189999999999973,72
2024-02-08 14:35:00+00:00,2024-02-08 20:45:00+00:00,long,1.0,2031.08,2033.35,signal,signal,2.269999999999982,0.16,2.1099999999999817,74
2024-02-09 13:35:00+00:00,2024-02-09 20:30:00+00:00,long,1.0,2032.42,2026.13,signal,signal,-6.289999999999964,0.16,-6.449999999999964,83
2024-02-12 13:15:00+00:00,2024-02-12 20:10:00+00:00,long,1.0,2026.52,2019.73,signal,signal,-6.789999999999964,0.16,-6.949999999999964,83
2024-02-16 15:40:00+00:00,2024-02-16 20:35:00+00:00,long,1.0,2007.6,2012.74,signal,signal,5.1400000000001,0.16,4.9800000000001,59
2024-02-19 17:35:00+00:00,2024-02-19 23:05:00+00:00,long,1.0,2017.85,2016.96,signal,session,-0.8899999999998727,0.16,-1.0499999999998726,23
2024-02-20 00:05:00+00:00,2024-02-20 04:05:00+00:00,long,1.0,2016.03,2018.59,signal,signal,2.5599999999999454,0.16,2.3999999999999453,48
2024-02-23 13:00:00+00:00,2024-02-23 19:55:00+00:00,long,1.0,2028.06,2037.39,signal,signal,9.330000000000155,0.16,9.170000000000154,83
2024-02-26 20:15:00+00:00,2024-02-26 20:45:00+00:00,long,1.0,2031.89,2033.38,signal,signal,1.490000000000009,0.16,1.330000000000009,6
2024-02-27 00:05:00+00:00,2024-02-27 04:15:00+00:00,long,1.0,2032.08,2033.96,signal,signal,1.8800000000001091,0.16,1.720000000000109,50
2024-02-27 18:15:00+00:00,2024-02-27 20:45:00+00:00,long,1.0,2035.1,2030.03,signal,signal,-5.069999999999936,0.16,-5.2299999999999365,30
2024-02-28 00:05:00+00:00,2024-02-28 02:15:00+00:00,long,1.0,2029.72,2032.92,signal,signal,3.2000000000000455,0.16,3.0400000000000453,26
2024-02-28 13:15:00+00:00,2024-02-28 20:10:00+00:00,long,1.0,2032.34,2033.35,signal,signal,1.009999999999991,0.16,0.849999999999991,83
2024-02-29 13:35:00+00:00,2024-02-29 20:30:00+00:00,long,1.0,2037.78,2044.51,signal,signal,6.730000000000018,0.16,6.570000000000018,83
2024-03-01 15:20:00+00:00,2024-03-01 20:35:00+00:00,long,1.0,2058.51,2084.4,signal,signal,25.889999999999873,0.16,25.729999999999876,63
2024-03-04 14:00:00+00:00,2024-03-04 20:45:00+00:00,long,1.0,2091.68,2118.03,signal,signal,26.350000000000364,0.16,26.190000000000367,81
2024-03-05 13:30:00+00:00,2024-03-05 20:25:00+00:00,long,1.0,2131.76,2130.29,signal,signal,-1.4700000000002547,0.16,-1.6300000000002548,83
2024-03-06 14:35:00+00:00,2024-03-06 20:45:00+00:00,long,1.0,2144.33,2145.69,signal,signal,1.3600000000001273,0.16,1.2000000000001272,74
2024-03-07 13:10:00+00:00,2024-03-07 20:05:00+00:00,long,1.0,2158.47,2159.27,signal,signal,0.8000000000001819,0.16,0.640000000000182,83
2024-03-08 13:35:00+00:00,2024-03-08 20:30:00+00:00,long,1.0,2178.27,2176.82,signal,signal,-1.449999999999818,0.16,-1.6099999999998182,83
2024-03-13 14:40:00+00:00,2024-03-13 20:45:00+00:00,long,1.0,2169.44,2173.13,signal,signal,3.6900000000000546,0.16,3.5300000000000544,73
2024-03-20 15:05:00+00:00,2024-03-20 20:45:00+00:00,long,1.0,2163.41,2182.58,signal,signal,19.170000000000073,0.16,19.010000000000076,68
2024-03-22 13:20:00+00:00,2024-03-22 20:15:00+00:00,long,1.0,2172.73,2162.57,signal,signal,-10.159999999999854,0.16,-10.319999999999855,83
2024-03-28 17:40:00+00:00,2024-03-28 20:45:00+00:00,long,1.0,2224.98,2219.0,signal,signal,-5.980000000000018,0.16,-6.140000000000018,37
2024-04-01 00:05:00+00:00,2024-04-01 01:40:00+00:00,long,1.0,2237.36,2253.89,signal,signal,16.529999999999745,0.16,16.36999999999975,19
2024-04-02 19:10:00+00:00,2024-04-02 20:45:00+00:00,long,1.0,2270.91,2276.5,signal,signal,5.5900000000001455,0.16,5.430000000000145,19
2024-04-03 00:05:00+00:00,2024-04-03 03:10:00+00:00,long,1.0,2283.56,2284.11,signal,signal,0.5500000000001819,0.16,0.39000000000018187,37
2024-04-05 15:35:00+00:00,2024-04-05 20:35:00+00:00,long,1.0,2317.25,2323.44,signal,signal,6.190000000000055,0.16,6.030000000000054,60
2024-04-08 19:30:00+00:00,2024-04-08 20:45:00+00:00,long,1.0,2341.75,2338.83,signal,signal,-2.9200000000000728,0.16,-3.080000000000073,15
2024-04-09 00:05:00+00:00,2024-04-09 03:30:00+00:00,long,1.0,2338.85,2342.37,signal,signal,3.519999999999982,0.16,3.3599999999999817,41
2024-04-11 18:25:00+00:00,2024-04-11 20:45:00+00:00,long,1.0,2355.77,2370.05,signal,signal,14.2800000000002,0.16,14.1200000000002,28
2024-04-12 00:05:00+00:00,2024-04-12 02:25:00+00:00,long,1.0,2374.53,2383.19,signal,signal,8.659999999999854,0.16,8.499999999999854,28
2024-04-15 20:00:00+00:00,2024-04-15 20:45:00+00:00,long,1.0,2375.98,2382.59,signal,signal,6.610000000000127,0.16,6.450000000000127,9
2024-04-16 00:05:00+00:00,2024-04-16 04:00:00+00:00,long,1.0,2385.16,2386.17,signal,signal,1.0100000000002183,0.16,0.8500000000002184,47
2024-04-23 13:40:00+00:00,2024-04-23 20:35:00+00:00,long,1.0,2313.25,2322.59,signal,signal,9.340000000000146,0.16,9.180000000000145,83
2024-04-24 16:05:00+00:00,2024-04-24 20:45:00+00:00,long,1.0,2336.18,2319.46,signal,signal,-16.7199999999998,0.16,-16.879999999999797,56
2024-04-25 15:40:00+00:00,2024-04-25 20:45:00+00:00,long,1.0,2342.62,2334.26,signal,signal,-8.359999999999673,0.16,-8.519999999999673,61
2024-05-01 15:10:00+00:00,2024-05-01 20:45:00+00:00,long,1.0,2307.35,2314.99,signal,signal,7.639999999999873,0.16,7.4799999999998725,67
2024-05-03 13:35:00+00:00,2024-05-03 20:30:00+00:00,long,1.0,2315.22,2298.73,signal,signal,-16.48999999999978,0.16,-16.64999999999978,83
2024-05-06 13:45:00+00:00,2024-05-06 20:40:00+00:00,long,1.0,2324.62,2325.24,signal,signal,0.6199999999998909,0.16,0.4599999999998909,83
2024-05-09 13:25:00+00:00,2024-05-09 20:20:00+00:00,long,1.0,2318.82,2336.12,signal,signal,17.299999999999727,0.16,17.13999999999973,83
2024-05-09 20:40:00+00:00,2024-05-09 20:45:00+00:00,long,1.0,2341.41,2340.92,signal,signal,-0.4899999999997817,0.16,-0.6499999999997816,1
2024-05-10 00:05:00+00:00,2024-05-10 04:40:00+00:00,long,1.0,2346.93,2352.38,signal,signal,5.450000000000273,0.16,5.290000000000273,55
2024-05-15 13:35:00+00:00,2024-05-15 20:30:00+00:00,long,1.0,2370.83,2386.29,signal,signal,15.460000000000036,0.16,15.300000000000036,83
2024-05-17 14:05:00+00:00,2024-05-17 20:35:00+00:00,long,1.0,2396.94,2415.87,signal,signal,18.929999999999836,0.16,18.76999999999984,78
2024-05-21 13:25:00+00:00,2024-05-21 20:20:00+00:00,long,1.0,2426.9,2423.89,signal,signal,-3.0100000000002183,0.16,-3.1700000000002184,83
2024-05-27 14:50:00+00:00,2024-05-27 23:05:00+00:00,long,1.0,2355.19,2352.22,signal,session,-2.9700000000002547,0.16,-3.130000000000255,56
2024-05-28 00:05:00+00:00,2024-05-28 01:20:00+00:00,long,1.0,2351.58,2352.7,signal,signal,1.1199999999998909,0.16,0.9599999999998908,15
2024-05-28 13:15:00+00:00,2024-05-28 20:10:00+00:00,long,1.0,2350.52,2357.08,signal,signal,6.559999999999945,0.16,6.399999999999945,83
2024-05-31 13:35:00+00:00,2024-05-31 20:30:00+00:00,long,1.0,2349.39,2321.54,signal,signal,-27.84999999999991,0.16,-28.009999999999906,83
2024-06-03 13:30:00+00:00,2024-06-03 20:25:00+00:00,long,1.0,2331.88,2346.47,signal,signal,14.58999999999969,0.16,14.42999999999969,83
2024-06-05 13:55:00+00:00,2024-06-05 20:45:00+00:00,long,1.0,2343.09,2353.48,signal,signal,10.389999999999873,0.16,10.229999999999873,82
2024-06-06 16:30:00+00:00,2024-06-06 20:45:00+00:00,long,1.0,2374.82,2372.98,signal,signal,-1.8400000000001455,0.16,-2.0000000000001457,51
2024-06-07 00:05:00+00:00,2024-06-07 00:30:00+00:00,long,1.0,2377.08,2377.16,signal,signal,0.07999999999992724,0.16,-0.08000000000007276,5
2024-06-10 13:00:00+00:00,2024-06-10 19:55:00+00:00,long,1.0,2305.1,2310.39,signal,signal,5.289999999999964,0.16,5.1299999999999635,83
2024-06-11 13:05:00+00:00,2024-06-11 20:00:00+00:00,long,1.0,2309.62,2313.81,signal,signal,4.190000000000055,0.16,4.030000000000054,83
2024-06-12 13:35:00+00:00,2024-06-12 20:30:00+00:00,long,1.0,2325.03,2316.68,signal,signal,-8.350000000000364,0.16,-8.510000000000364,83
2024-06-13 13:35:00+00:00,2024-06-13 20:30:00+00:00,long,1.0,2319.97,2303.52,signal,signal,-16.449999999999818,0.16,-16.609999999999815,83
2024-06-18 13:35:00+00:00,2024-06-18 20:30:00+00:00,long,1.0,2317.04,2329.45,signal,signal,12.409999999999854,0.16,12.249999999999854,83
2024-06-20 15:00:00+00:00,2024-06-20 20:45:00+00:00,long,1.0,2349.36,2358.8,signal,signal,9.440000000000055,0.16,9.280000000000054,69
2024-06-21 13:05:00+00:00,2024-06-21 20:00:00+00:00,long,1.0,2367.82,2322.2,signal,signal,-45.620000000000346,0.16,-45.78000000000034,83
2024-06-27 13:10:00+00:00,2024-06-27 20:05:00+00:00,long,1.0,2319.95,2327.61,signal,signal,7.660000000000309,0.16,7.500000000000309,83
2024-07-02 20:15:00+00:00,2024-07-02 20:45:00+00:00,long,1.0,2329.04,2329.53,signal,signal,0.49000000000023647,0.16,0.33000000000023644,6
2024-07-03 00:05:00+00:00,2024-07-03 04:15:00+00:00,long,1.0,2330.98,2329.01,signal,signal,-1.9699999999998,0.16,-2.1299999999998,50
2024-07-03 13:35:00+00:00,2024-07-03 20:30:00+00:00,long,1.0,2352.37,2354.93,signal,signal,2.5599999999999454,0.16,2.3999999999999453,83
2024-07-10 13:05:00+00:00,2024-07-10 20:00:00+00:00,long,1.0,2378.38,2372.68,signal,signal,-5.700000000000273,0.16,-5.860000000000273,83
2024-07-11 13:35:00+00:00,2024-07-11 20:30:00+00:00,long,1.0,2399.63,2417.13,signal,signal,17.5,0.16,17.340000000000003,83
2024-07-15 15:55:00+00:00,2024-07-15 20:45:00+00:00,long,1.0,2429.9,2422.7,signal,signal,-7.200000000000273,0.16,-7.360000000000273,58
2024-07-16 16:10:00+00:00,2024-07-16 20:45:00+00:00,long,1.0,2455.98,2466.8,signal,signal,10.820000000000164,0.16,10.660000000000164,55
2024-07-17 00:05:00+00:00,2024-07-17 00:10:00+00:00,long,1.0,2469.61,2469.2,signal,signal,-0.41000000000030923,0.16,-0.5700000000003093,1
2024-07-18 15:35:00+00:00,2024-07-18 20:45:00+00:00,short,1.0,2460.83,2441.32,signal,signal,19.509999999999764,0.16,19.349999999999767,62
2024-07-23 00:05:00+00:00,2024-07-23 04:55:00+00:00,long,1.0,2395.49,2398.91,signal,signal,3.4200000000000728,0.16,3.2600000000000726,58
2024-07-24 14:00:00+00:00,2024-07-24 20:45:00+00:00,long,1.0,2421.48,2404.98,signal,signal,-16.5,0.16,-16.659999999999997,81
2024-07-29 20:40:00+00:00,2024-07-29 20:45:00+00:00,long,1.0,2384.94,2384.3,signal,signal,-0.6399999999998727,0.16,-0.7999999999998726,1
2024-07-30 00:05:00+00:00,2024-07-30 04:40:00+00:00,long,1.0,2384.15,2384.18,signal,signal,0.02999999999974534,0.16,-0.13000000000025466,55
2024-07-30 14:30:00+00:00,2024-07-30 20:45:00+00:00,long,1.0,2394.56,2406.24,signal,signal,11.679999999999836,0.16,11.519999999999836,75
2024-07-31 20:40:00+00:00,2024-07-31 20:45:00+00:00,long,1.0,2449.79,2447.54,signal,signal,-2.25,0.16,-2.41,1
2024-08-01 00:05:00+00:00,2024-08-01 04:40:00+00:00,long,1.0,2447.47,2443.86,signal,signal,-3.6099999999996726,0.16,-3.7699999999996727,55
2024-08-01 13:25:00+00:00,2024-08-01 20:20:00+00:00,long,1.0,2445.17,2440.44,signal,signal,-4.730000000000018,0.16,-4.890000000000018,83
2024-08-02 13:35:00+00:00,2024-08-02 20:30:00+00:00,long,1.0,2473.57,2431.96,signal,signal,-41.61000000000013,0.16,-41.770000000000124,83
2024-08-12 14:45:00+00:00,2024-08-12 20:45:00+00:00,long,1.0,2452.04,2471.32,signal,signal,19.2800000000002,0.16,19.120000000000203,72
2024-08-13 13:35:00+00:00,2024-08-13 20:30:00+00:00,long,1.0,2470.37,2465.75,signal,signal,-4.619999999999891,0.16,-4.779999999999891,83
2024-08-15 13:10:00+00:00,2024-08-15 20:05:00+00:00,long,1.0,2465.63,2459.38,signal,signal,-6.25,0.16,-6.41,83
2024-08-16 13:00:00+00:00,2024-08-16 19:55:00+00:00,long,1.0,2472.21,2504.13,signal,signal,31.920000000000073,0.16,31.760000000000076,83
2024-08-21 19:20:00+00:00,2024-08-21 20:45:00+00:00,long,1.0,2518.91,2514.71,signal,signal,-4.199999999999818,0.16,-4.359999999999818,17
2024-08-22 00:05:00+00:00,2024-08-22 03:20:00+00:00,long,1.0,2514.09,2506.11,signal,signal,-7.980000000000018,0.16,-8.140000000000018,39
2024-08-23 15:05:00+00:00,2024-08-23 20:35:00+00:00,long,1.0,2510.87,2510.91,signal,signal,0.03999999999996362,0.16,-0.12000000000003638,66
2024-08-26 15:20:00+00:00,2024-08-26 18:05:00+00:00,short,1.0,2516.04,2522.36,signal,signal,-6.320000000000164,0.16,-6.480000000000164,33
2024-08-26 18:05:00+00:00,2024-08-26 20:45:00+00:00,long,1.0,2522.36,2519.43,signal,signal,-2.930000000000291,0.16,-3.090000000000291,32
2024-08-27 00:05:00+00:00,2024-08-27 02:05:00+00:00,long,1.0,2517.15,2512.81,signal,signal,-4.3400000000001455,0.16,-4.500000000000146,24
2024-08-27 19:25:00+00:00,2024-08-27 20:45:00+00:00,long,1.0,2523.34,2524.66,signal,signal,1.319999999999709,0.16,1.1599999999997088,16
2024-08-28 00:05:00+00:00,2024-08-28 03:25:00+00:00,long,1.0,2527.12,2517.06,signal,signal,-10.059999999999945,0.16,-10.219999999999946,40
2024-08-28 14:30:00+00:00,2024-08-28 20:45:00+00:00,long,1.0,2510.16,2507.92,signal,signal,-2.2399999999997817,0.16,-2.399999999999782,75
2024-09-03 13:15:00+00:00,2024-09-03 20:10:00+00:00,long,1.0,2498.02,2491.87,signal,signal,-6.150000000000091,0.16,-6.310000000000091,83
2024-09-03 20:15:00+00:00,2024-09-03 20:45:00+00:00,long,1.0,2491.84,2492.42,signal,signal,0.5799999999999272,0.16,0.4199999999999272,6
2024-09-04 00:05:00+00:00,2024-09-04 04:15:00+00:00,long,1.0,2492.58,2495.65,signal,signal,3.0700000000001637,0.16,2.9100000000001636,50
2024-09-04 15:05:00+00:00,2024-09-04 20:45:00+00:00,long,1.0,2493.06,2491.96,signal,signal,-1.099999999999909,0.16,-1.2599999999999092,68
2024-09-06 13:35:00+00:00,2024-09-06 20:30:00+00:00,long,1.0,2524.39,2494.5,signal,signal,-29.889999999999873,0.16,-30.04999999999987,83
2024-09-09 13:35:00+00:00,2024-09-09 20:30:00+00:00,long,1.0,2503.53,2503.85,signal,signal,0.31999999999970896,0.16,0.15999999999970893,83
2024-09-10 14:00:00+00:00,2024-09-10 20:45:00+00:00,long,1.0,2513.88,2514.58,signal,signal,0.6999999999998181,0.16,0.5399999999998182,81
2024-09-12 13:45:00+00:00,2024-09-12 20:40:00+00:00,long,1.0,2527.61,2557.18,signal,signal,29.56999999999971,0.16,29.409999999999712,83
2024-09-13 14:20:00+00:00,2024-09-13 20:35:00+00:00,long,1.0,2580.23,2581.98,signal,signal,1.75,0.16,1.5899999999999999,75
2024-09-18 19:05:00+00:00,2024-09-18 20:45:00+00:00,long,1.0,2582.89,2552.65,signal,signal,-30.23999999999978,0.16,-30.39999999999978,20
2024-09-19 00:05:00+00:00,2024-09-19 03:05:00+00:00,long,1.0,2558.93,2557.92,signal,signal,-1.0099999999997635,0.16,-1.1699999999997637,36
2024-09-24 17:45:00+00:00,2024-09-24 20:45:00+00:00,long,1.0,2653.99,2663.76,signal,signal,9.770000000000437,0.16,9.610000000000436,36
2024-09-25 00:05:00+00:00,2024-09-25 01:45:00+00:00,long,1.0,2657.22,2659.52,signal,signal,2.300000000000182,0.16,2.1400000000001818,20
2024-09-25 14:10:00+00:00,2024-09-25 20:45:00+00:00,long,1.0,2664.19,2659.65,signal,signal,-4.539999999999964,0.16,-4.699999999999964,79
2024-10-01 14:35:00+00:00,2024-10-01 20:45:00+00:00,long,1.0,2663.53,2660.38,signal,signal,-3.150000000000091,0.16,-3.310000000000091,74
2024-10-04 09:00:00+00:00,2024-10-04 15:55:00+00:00,short,1.0,2661.07,2658.91,signal,signal,2.1600000000003092,0.16,2.000000000000309,83
2024-10-07 07:10:00+00:00,2024-10-07 14:05:00+00:00,short,1.0,2640.92,2643.46,signal,signal,-2.5399999999999636,0.16,-2.6999999999999638,83
2024-10-09 00:05:00+00:00,2024-10-09 04:55:00+00:00,long,1.0,2622.6,2617.04,signal,signal,-5.559999999999945,0.16,-5.719999999999946,58
2024-10-11 13:10:00+00:00,2024-10-11 20:05:00+00:00,long,1.0,2645.94,2658.1,signal,signal,12.159999999999854,0.16,11.999999999999854,83
2024-10-15 13:30:00+00:00,2024-10-15 20:25:00+00:00,long,1.0,2655.44,2666.12,signal,signal,10.679999999999836,0.16,10.519999999999836,83
2024-10-21 16:50:00+00:00,2024-10-21 20:45:00+00:00,short,1.0,2723.05,2718.8,signal,signal,4.25,0.16,4.09,47
2024-10-22 00:05:00+00:00,2024-10-22 00:50:00+00:00,short,1.0,2720.41,2721.43,signal,signal,-1.0199999999999818,0.16,-1.179999999999982,9
2024-10-23 11:45:00+00:00,2024-10-23 18:40:00+00:00,short,1.0,2750.84,2714.56,signal,signal,36.2800000000002,0.16,36.1200000000002,83
2024-10-24 12:35:00+00:00,2024-10-24 19:30:00+00:00,short,1.0,2737.63,2737.49,signal,signal,0.14000000000032742,0.16,-0.019999999999672585,83
