timestamp,datetime,open,high,low,close,volume
1778506200,"2026-05-11 13:30:00",7385.31,7392.3,7384.2,7391.2,0
1778506260,"2026-05-11 13:31:00",7391.69,7395.42,7390.64,7395.13,0
1778506320,"2026-05-11 13:32:00",7395.45,7399.07,7393.63,7399.07,0
1778506380,"2026-05-11 13:33:00",7399.01,7400.38,7398.07,7399.73,0
1778506440,"2026-05-11 13:34:00",7399.82,7401.05,7398.75,7401.05,0
1778506500,"2026-05-11 13:35:00",7401.28,7401.28,7395.87,7396.52,0
1778506560,"2026-05-11 13:36:00",7396.49,7398.38,7395.27,7396.07,0
1778506620,"2026-05-11 13:37:00",7396.8,7399.51,7396.39,7396.92,0
1778506680,"2026-05-11 13:38:00",7397.42,7400.22,7396.28,7400.22,0
1778506740,"2026-05-11 13:39:00",7399.9,7400.23,7397.44,7398.35,0
1778506800,"2026-05-11 13:40:00",7398.52,7400.32,7397.26,7399.9,0
1778506860,"2026-05-11 13:41:00",7400.68,7403.07,7399.21,7401.52,0
1778506920,"2026-05-11 13:42:00",7401.87,7402.32,7399.69,7400.08,0
1778506980,"2026-05-11 13:43:00",7400.24,7403.53,7399.69,7402.72,0
1778507040,"2026-05-11 13:44:00",7403.19,7405.79,7403.19,7405.62,0
1778507100,"2026-05-11 13:45:00",7405.68,7408.78,7405.59,7408.33,0
1778507160,"2026-05-11 13:46:00",7409.27,7410.68,7408.96,7409.28,0
1778507220,"2026-05-11 13:47:00",7408.83,7411.23,7408.69,7410.97,0
1778507280,"2026-05-11 13:48:00",7410.76,7414.12,7409.48,7413.88,0
1778507340,"2026-05-11 13:49:00",7413.94,7413.94,7408.54,7409.2,0
1778507400,"2026-05-11 13:50:00",7409.06,7412.99,7408.51,7410.25,0
1778507460,"2026-05-11 13:51:00",7409.9,7411.87,7409.03,7409.58,0
1778507520,"2026-05-11 13:52:00",7409.34,7411.24,7408.72,7410.44,0
1778507580,"2026-05-11 13:53:00",7410.36,7411.42,7408.2,7408.2,0
1778507640,"2026-05-11 13:54:00",7408.46,7408.52,7405.28,7406.99,0
1778507700,"2026-05-11 13:55:00",7406.95,7407.22,7404.45,7406.53,0
1778507760,"2026-05-11 13:56:00",7406.38,7406.89,7404.34,7405.21,0
1778507820,"2026-05-11 13:57:00",7405.7,7406.83,7404.94,7405.69,0
1778507880,"2026-05-11 13:58:00",7406.51,7409.19,7405.82,7408.9,0
1778507940,"2026-05-11 13:59:00",7409.02,7409.02,7405.56,7407.83,0
1778508000,"2026-05-11 14:00:00",7409.29,7410.29,7407.23,7407.72,0
1778508060,"2026-05-11 14:01:00",7407.87,7410.23,7407.87,7409.28,0
1778508120,"2026-05-11 14:02:00",7409.08,7409.08,7406.37,7407.99,0
1778508180,"2026-05-11 14:03:00",7408.02,7409,7407.56,7407.95,0
1778508240,"2026-05-11 14:04:00",7407.93,7409.11,7407.56,7407.72,0
1778508300,"2026-05-11 14:05:00",7407.5,7409.12,7407.24,7408.51,0
1778508360,"2026-05-11 14:06:00",7408.67,7409.04,7407.84,7408.18,0
1778508420,"2026-05-11 14:07:00",7407.97,7410.39,7407.97,7409.22,0
1778508480,"2026-05-11 14:08:00",7409.27,7410.45,7408.78,7409.52,0
1778508540,"2026-05-11 14:09:00",7409,7409.83,7407.93,7409.06,0
1778508600,"2026-05-11 14:10:00",7409.41,7410.73,7407.99,7410.47,0
1778508660,"2026-05-11 14:11:00",7410.39,7410.39,7406.6,7408.5,0
1778508720,"2026-05-11 14:12:00",7408.31,7410.14,7407.88,7409.26,0
1778508780,"2026-05-11 14:13:00",7409.82,7411.22,7409,7411.09,0
1778508840,"2026-05-11 14:14:00",7411.01,7412.28,7410.55,7412.28,0
1778508900,"2026-05-11 14:15:00",7412.29,7413.55,7411.08,7413.29,0
1778508960,"2026-05-11 14:16:00",7413.38,7415.49,7412.9,7415.31,0
1778509020,"2026-05-11 14:17:00",7415.42,7415.85,7412.88,7414.01,0
1778509080,"2026-05-11 14:18:00",7414.13,7416.09,7413.29,7415.79,0
1778509140,"2026-05-11 14:19:00",7415.71,7416.6,7415.32,7415.9,0
1778509200,"2026-05-11 14:20:00",7415.68,7416.54,7415.14,7415.57,0
1778509260,"2026-05-11 14:21:00",7415.8,7416.94,7415.75,7416.65,0
1778509320,"2026-05-11 14:22:00",7416.6,7417.53,7415.52,7417.25,0
1778509380,"2026-05-11 14:23:00",7417.3,7417.52,7416.35,7416.63,0
1778509440,"2026-05-11 14:24:00",7416.5,7417.78,7415.85,7415.93,0
1778509500,"2026-05-11 14:25:00",7416.01,7417.28,7415.95,7415.95,0
1778509560,"2026-05-11 14:26:00",7416.11,7416.34,7414.16,7414.57,0
1778509620,"2026-05-11 14:27:00",7414.5,7414.5,7410.27,7410.85,0
1778509680,"2026-05-11 14:28:00",7410.68,7411.01,7409,7409.03,0
1778509740,"2026-05-11 14:29:00",7408.84,7408.9,7405.5,7405.77,0
1778509800,"2026-05-11 14:30:00",7405.82,7408.67,7404.97,7406.79,0
1778509860,"2026-05-11 14:31:00",7406.47,7407.24,7398.84,7399.95,0
1778509920,"2026-05-11 14:32:00",7399.83,7402.44,7397.65,7401.51,0
1778509980,"2026-05-11 14:33:00",7401.62,7404.53,7400.89,7403.36,0
1778510040,"2026-05-11 14:34:00",7403.32,7405.41,7402.47,7405.41,0
1778510100,"2026-05-11 14:35:00",7405.45,7407.65,7404.12,7407.32,0
1778510160,"2026-05-11 14:36:00",7407.62,7409.2,7404.4,7407.07,0
1778510220,"2026-05-11 14:37:00",7407,7408.29,7406.12,7407.97,0
1778510280,"2026-05-11 14:38:00",7407.94,7408.11,7406.47,7406.79,0
1778510340,"2026-05-11 14:39:00",7406.43,7408.05,7406.28,7407.67,0
1778510400,"2026-05-11 14:40:00",7407.79,7409.32,7407.63,7408.84,0
1778510460,"2026-05-11 14:41:00",7408.93,7411.11,7408.86,7411.11,0
1778510520,"2026-05-11 14:42:00",7411.31,7411.87,7410.3,7410.49,0
1778510580,"2026-05-11 14:43:00",7410.53,7412.48,7410.27,7410.9,0
1778510640,"2026-05-11 14:44:00",7410.76,7411.69,7410.42,7410.78,0
1778510700,"2026-05-11 14:45:00",7410.98,7412.86,7410.95,7411.3,0
1778510760,"2026-05-11 14:46:00",7411.28,7412.17,7409.69,7411.99,0
1778510820,"2026-05-11 14:47:00",7412.03,7412.2,7410.72,7411.35,0
1778510880,"2026-05-11 14:48:00",7411.43,7412.28,7410.58,7411.47,0
1778510940,"2026-05-11 14:49:00",7411.53,7412.72,7408.74,7412.68,0
1778511000,"2026-05-11 14:50:00",7412.74,7413.44,7411.61,7412.97,0
1778511060,"2026-05-11 14:51:00",7412.98,7417.28,7412.98,7416.66,0
1778511120,"2026-05-11 14:52:00",7416.41,7417.43,7416.01,7416.97,0
1778511180,"2026-05-11 14:53:00",7417.08,7420.18,7416.54,7419.47,0
1778511240,"2026-05-11 14:54:00",7419.58,7419.6,7418.19,7419.37,0
1778511300,"2026-05-11 14:55:00",7419.53,7421.11,7418.69,7418.69,0
1778511360,"2026-05-11 14:56:00",7418.69,7419.06,7416.46,7416.84,0
1778511420,"2026-05-11 14:57:00",7416.88,7417.92,7415.08,7417.92,0
1778511480,"2026-05-11 14:58:00",7417.86,7418.55,7417.49,7417.71,0
1778511540,"2026-05-11 14:59:00",7418.29,7418.39,7417.34,7417.92,0
1778511600,"2026-05-11 15:00:00",7418.03,7418.91,7416.49,7416.59,0
1778511660,"2026-05-11 15:01:00",7416.51,7416.86,7415.5,7415.89,0
1778511720,"2026-05-11 15:02:00",7415.74,7416.85,7415.45,7416.79,0
1778511780,"2026-05-11 15:03:00",7416.73,7417.54,7416.36,7417.09,0
1778511840,"2026-05-11 15:04:00",7417.03,7418.27,7416.47,7417.5,0
1778511900,"2026-05-11 15:05:00",7417.56,7418.16,7415.86,7417.7,0
1778511960,"2026-05-11 15:06:00",7417.47,7417.71,7415.89,7416.81,0
1778512020,"2026-05-11 15:07:00",7416.63,7418.31,7416.63,7418.21,0
1778512080,"2026-05-11 15:08:00",7418.4,7418.41,7416.71,7418.24,0
1778512140,"2026-05-11 15:09:00",7418.24,7418.95,7417.69,7418.48,0
1778512200,"2026-05-11 15:10:00",7418.6,7418.6,7416.19,7416.19,0
1778512260,"2026-05-11 15:11:00",7416.2,7417.76,7415.76,7415.76,0
1778512320,"2026-05-11 15:12:00",7415.49,7415.74,7413.87,7414.54,0
1778512380,"2026-05-11 15:13:00",7414.25,7415,7413.91,7414.12,0
1778512440,"2026-05-11 15:14:00",7414.25,7415.08,7412.13,7412.55,0
1778512500,"2026-05-11 15:15:00",7412.8,7413.24,7411.45,7412.98,0
1778512560,"2026-05-11 15:16:00",7413.19,7414.79,7412.83,7414.79,0
1778512620,"2026-05-11 15:17:00",7414.62,7415.42,7413.91,7414.87,0
1778512680,"2026-05-11 15:18:00",7415.07,7416.03,7413.98,7415.84,0
1778512740,"2026-05-11 15:19:00",7415.94,7416.39,7415.4,7415.94,0
1778512800,"2026-05-11 15:20:00",7416.04,7417.11,7415.35,7417.11,0
1778512860,"2026-05-11 15:21:00",7417.36,7417.89,7416.82,7417.89,0
1778512920,"2026-05-11 15:22:00",7417.81,7418.24,7417.52,7417.82,0
1778512980,"2026-05-11 15:23:00",7417.96,7418.34,7417.15,7418.34,0
1778513040,"2026-05-11 15:24:00",7418.32,7419.85,7418.29,7419.36,0
1778513100,"2026-05-11 15:25:00",7419.46,7420.12,7418.58,7419.71,0
1778513160,"2026-05-11 15:26:00",7419.9,7420.12,7419.36,7419.73,0
1778513220,"2026-05-11 15:27:00",7419.62,7421.77,7419.62,7421.77,0
1778513280,"2026-05-11 15:28:00",7421.8,7422.37,7421,7421.92,0
1778513340,"2026-05-11 15:29:00",7421.85,7422.91,7421.39,7422.61,0
1778513400,"2026-05-11 15:30:00",7422.46,7423.51,7421.99,7423.51,0
1778513460,"2026-05-11 15:31:00",7423.45,7423.59,7421.69,7421.96,0
1778513520,"2026-05-11 15:32:00",7421.95,7421.95,7420.04,7420.89,0
1778513580,"2026-05-11 15:33:00",7420.9,7421.25,7419.82,7420.69,0
1778513640,"2026-05-11 15:34:00",7420.31,7421.9,7420.21,7421.47,0
1778513700,"2026-05-11 15:35:00",7421.35,7421.58,7419.68,7419.71,0
1778513760,"2026-05-11 15:36:00",7419.45,7421.24,7419.06,7420.84,0
1778513820,"2026-05-11 15:37:00",7420.93,7422.47,7420.88,7421.61,0
1778513880,"2026-05-11 15:38:00",7421.62,7422.48,7421.22,7421.99,0
1778513940,"2026-05-11 15:39:00",7421.9,7422.87,7421.17,7422.31,0
1778514000,"2026-05-11 15:40:00",7422.51,7423.55,7421.84,7422.04,0
1778514060,"2026-05-11 15:41:00",7421.97,7423.4,7421.27,7423.18,0
1778514120,"2026-05-11 15:42:00",7423.09,7423.1,7422.16,7423,0
1778514180,"2026-05-11 15:43:00",7423.01,7423.7,7422.62,7423.08,0
1778514240,"2026-05-11 15:44:00",7423.19,7423.22,7419.28,7420.86,0
1778514300,"2026-05-11 15:45:00",7420.91,7421.81,7419.89,7420.69,0
1778514360,"2026-05-11 15:46:00",7420.75,7421.81,7420.28,7421.13,0
1778514420,"2026-05-11 15:47:00",7421.36,7421.47,7420.19,7420.2,0
1778514480,"2026-05-11 15:48:00",7420.49,7420.76,7419.75,7420.76,0
1778514540,"2026-05-11 15:49:00",7420.63,7421.34,7419.86,7421.34,0
1778514600,"2026-05-11 15:50:00",7421.07,7421.14,7418.69,7419.22,0
1778514660,"2026-05-11 15:51:00",7419.28,7421.99,7418.97,7421.71,0
1778514720,"2026-05-11 15:52:00",7421.62,7421.95,7420.83,7420.87,0
1778514780,"2026-05-11 15:53:00",7420.92,7423.15,7420.92,7423.05,0
1778514840,"2026-05-11 15:54:00",7422.86,7424.53,7422.63,7423.98,0
1778514900,"2026-05-11 15:55:00",7423.9,7425.04,7423.74,7424.5,0
1778514960,"2026-05-11 15:56:00",7424.53,7424.53,7423.67,7423.91,0
1778515020,"2026-05-11 15:57:00",7423.9,7424.54,7422.53,7422.8,0
1778515080,"2026-05-11 15:58:00",7422.68,7423.14,7422.3,7423.11,0
1778515140,"2026-05-11 15:59:00",7423.11,7424.07,7422.82,7423.93,0
1778515200,"2026-05-11 16:00:00",7423.79,7424.27,7422.07,7423.78,0
1778515260,"2026-05-11 16:01:00",7423.78,7425.18,7423.62,7424.24,0
1778515320,"2026-05-11 16:02:00",7424.33,7424.97,7423.7,7424.11,0
