timestamp,equity
1694703300,10000.0
1694703600,10000.0
1694703900,10000.0
1694704200,10000.0
1694704500,10000.0
1694704800,10000.0
1694705100,10000.0
1694705400,10000.0
1694705700,10000.0
1694706000,10000.0
1694706300,10000.0
1694706600,10000.0
1694706900,10000.0
1694707200,10000.0
1694707500,10000.0
1694707800,10000.0
1694708100,10000.0
1694708400,10000.0
1694708700,10000.0
1694709000,10000.0
1694709300,10000.0
1694709600,10000.0
1694709900,10000.0
1694710200,10000.0
1694710500,10000.0
1694710800,10000.0
1694711100,10000.0
1694711400,10000.0
1694711700,10000.0
1694712000,10000.0
1694712300,10000.0
1694712600,10000.0
1694712900,10000.0
1694713200,10000.0
1694713500,10000.0
1694713800,10000.0
1694714100,10000.0
1694714400,10000.0
1694714700,10000.0
1694715000,10000.0
1694715300,10000.0
1694715600,10000.0
1694715900,10000.0
1694716200,10000.0
1694716500,10000.0
1694716800,10000.0
1694717100,10000.0
1694717400,10000.0
1694717700,10000.0
1694718000,10000.0
1694718300,10000.0
1694718600,10000.0
1694718900,10000.0
1694719200,10000.0
1694719500,10000.0
1694719800,10000.0
1694720100,10000.0
1694720400,10000.0
1694720700,10000.0
1694721000,10000.0
1694721300,10000.0
1694721600,10000.0
1694721900,10000.0
1694722200,10000.0
1694722500,10000.0
1694722800,10000.0
1694723100,10000.0
1694723400,10000.0
1694723700,10000.0
1694724000,10000.0
1694724300,10000.0
1694724600,10000.0
1694724900,10000.0
1694725200,10000.0
1694725500,10000.0
1694725800,10000.0
1694726100,10000.0
1694726400,10000.0
1694726700,10000.0
1694727000,10000.0
1694727300,10000.0
1694727600,10000.0
1694727900,10000.0
1694728200,10000.0
1694728500,10000.0
1694732700,10000.0
1694733000,10000.0
1694733300,10000.0
1694733600,10000.0
1694733900,10000.0
1694734200,10000.0
1694734500,10000.0
1694734800,10000.0
1694735100,10000.0
1694735400,10000.0
1694735700,10000.0
1694736000,10000.0
1694736300,10000.0
1694736600,10000.0
1694736900,10000.0
1694737200,10000.0
1694737500,10000.0
1694737800,10000.0
1694738100,10000.0
1694738400,10000.0
1694738700,10000.0
1694739000,10000.0
1694739300,10000.0
1694739600,10000.0
1694739900,10000.0
1694740200,10000.0
1694740500,10000.0
1694740800,10000.0
1694741100,10000.0
1694741400,10000.0
1694741700,10000.0
1694742000,10000.0
1694742300,10000.0
1694742600,10000.0
1694742900,10000.0
1694743200,10000.0
1694743500,10000.0
1694743800,10000.0
1694744100,10000.0
1694744400,10000.0
1694744700,10000.0
1694745000,10000.0
1694745300,10000.0
1694745600,10000.0
1694745900,10000.0
1694746200,10000.0
1694746500,10000.0
1694746800,10000.0
1694747100,10000.0
1694747400,10000.0
1694747700,10000.0
1694748000,10000.0
1694748300,10000.0
1694748600,10000.0
1694748900,10000.0
1694749200,10000.0
1694749500,10000.0
1694749800,10000.0
1694750100,10000.0
1694750400,10000.0
1694750700,10000.0
1694751000,10000.0
1694751300,10000.0
1694751600,10000.0
1694751900,10000.0
1694752200,10000.0
1694752500,10000.0
1694752800,10000.0
1694753100,10000.0
1694753400,10000.0
1694753700,10000.0
1694754000,10000.0
1694754300,10000.0
1694754600,10000.0
1694754900,10000.0
1694755200,10000.0
1694755500,10000.0
1694755800,10000.0
1694756100,10000.0
1694756400,10000.0
1694756700,10000.0
1694757000,10000.0
1694757300,10000.0
1694757600,10000.0
1694757900,10000.0
1694758200,10000.0
1694758500,10000.0
1694758800,10000.0
1694759100,10000.0
1694759400,10000.0
1694759700,10000.0
1694760000,10000.0
1694760300,10000.0
1694760600,10000.0
1694760900,10000.0
1694761200,10000.0
1694761500,10000.0
1694761800,10000.0
1694762100,10000.0
1694762400,10000.0
1694762700,10000.0
1694763000,10000.0
1694763300,10000.0
1694763600,10000.0
1694763900,10000.0
1694764200,10000.0
1694764500,10000.0
1694764800,10000.0
1694765100,10000.0
1694765400,10000.0
1694765700,10000.0
1694766000,10000.0
1694766300,10000.0
1694766600,10000.0
1694766900,10000.0
1694767200,10000.0
1694767500,10000.0
1694767800,10000.0
1694768100,10000.0
1694768400,10000.0
1694768700,10000.0
1694769000,10000.0
1694769300,10000.0
1694769600,10000.0
1694769900,10000.0
1694770200,10000.0
1694770500,10000.0
1694770800,10000.0
1694771100,10000.0
1694771400,10000.0
1694771700,10000.0
1694772000,10000.0
1694772300,10000.0
1694772600,10000.0
1694772900,10000.0
1694773200,10000.0
1694773500,10000.0
1694773800,10000.0
1694774100,10000.0
1694774400,10000.0
1694774700,10000.0
1694775000,10000.0
1694775300,10000.0
1694775600,10000.0
1694775900,10000.0
1694776200,10000.0
1694776500,10000.0
1694776800,10000.0
1694777100,10000.0
1694777400,10000.0
1694777700,10000.0
1694778000,10000.0
1694778300,10000.0
1694778600,10000.0
1694778900,10000.0
1694779200,10000.0
1694779500,10000.0
1694779800,10000.0
1694780100,10000.0
1694780400,10000.0
1694780700,10000.0
1694781000,10000.0
1694781300,10000.0
1694781600,10000.0
1694781900,10000.0
1694782200,10000.0
1694782500,10000.0
1694782800,10000.0
1694783100,10000.0
1694783400,10000.0
1694783700,10000.0
1694784000,10000.0
1694784300,10000.0
1694784600,10000.0
1694784900,10000.0
1694785200,10000.0
1694785500,10000.0
1694785800,10000.0
1694786100,10000.0
1694786400,10000.0
1694786700,10000.0
1694787000,10000.0
1694787300,10000.0
1694787600,10000.0
1694787900,10000.0
1694788200,10000.0
1694788500,10000.0
1694788800,10000.0
1694789100,10000.0
1694789400,10000.0
1694789700,10000.0
1694790000,10000.0
1694790300,10000.0
1694790600,10000.0
1694790900,10000.0
1694791200,10000.0
1694791500,10000.0
1694791800,10000.0
1694792100,10000.0
1694792400,10000.0
1694792700,10000.0
1694793000,10000.0
1694793300,10000.0
1694793600,10000.0
1694793900,10000.0
1694794200,10000.0
1694794500,10000.0
1694794800,10000.0
1694795100,10000.0
1694795400,10000.0
1694795700,10000.0
1694796000,10000.0
1694796300,10000.0
1694796600,10000.0
1694796900,10000.0
1694797200,10000.0
1694797500,10000.0
1694797800,10000.0
1694798100,10000.0
1694798400,10000.0
1694798700,10000.0
1694799000,10000.0
1694799300,10000.0
1694799600,10000.0
1694799900,10000.0
1694800200,10000.0
1694800500,10000.0
1694800800,10000.0
1694801100,10000.0
1694801400,10000.0
1694801700,10000.0
1694802000,10000.0
1694802300,10000.0
1694802600,10000.0
1694802900,10000.0
1694803200,10000.0
1694803500,10000.0
1694803800,10000.0
1694804100,10000.0
1694804400,10000.0
1694804700,10000.0
1694805000,10000.0
1694805300,10000.0
1694805600,10000.0
1694805900,10000.0
1694806200,10000.0
1694806500,10000.0
1694806800,10000.0
1694807100,10000.0
1694807400,10000.0
1694807700,10000.0
1694808000,10000.0
1694808300,10000.0
1694808600,10000.0
1694808900,10000.0
1694809200,10000.0
1694809500,10000.0
1694809800,10000.0
1694810100,10000.0
1694810400,10000.0
1694810700,10000.0
1694811000,10000.0
1694811300,10000.0
1694811600,10000.0
1694811900,10000.0
1694812200,10000.0
1694812500,10000.0
1694812800,10000.0
1694813100,10000.0
1694813400,10000.0
1694813700,10000.0
1694814000,10000.0
1694814300,10000.0
1694814600,10000.0
1694991900,10000.0
1694992200,10000.0
1694992500,10000.0
1694992800,10000.0
1694993100,10000.0
1694993400,10000.0
1694993700,10000.0
1694994000,10000.0
1694994300,10000.0
1694994600,10000.0
1694994900,10000.0
1694995200,10000.0
1694995500,10000.0
1694995800,10000.0
1694996100,10000.0
1694996400,10000.0
1694996700,10000.0
1694997000,10000.0
1694997300,10000.0
1694997600,10000.0
1694997900,10000.0
1694998200,10000.0
1694998500,10000.0
1694998800,10000.0
1694999100,10000.0
1694999400,10000.0
1694999700,10000.0
1695000000,10000.0
1695000300,10000.0
1695000600,10000.0
1695000900,10000.0
1695001200,10000.0
1695001500,10000.0
1695001800,10000.0
1695002100,10000.0
1695002400,10000.0
1695002700,10000.0
1695003000,10000.0
1695003300,10000.0
1695003600,10000.0
1695003900,10000.0
1695004200,10000.0
1695004500,10000.0
1695004800,10000.0
1695005100,10000.0
1695005400,10000.0
1695005700,10000.0
1695006000,10000.0
1695006300,10000.0
1695006600,10000.0
1695006900,10000.0
1695007200,10000.0
1695007500,10000.0
1695007800,10000.0
1695008100,10000.0
1695008400,10000.0
1695008700,10000.0
1695009000,10000.0
1695009300,10000.0
1695009600,10000.0
1695009900,10000.0
1695010200,10000.0
1695010500,10000.0
1695010800,10000.0
1695011100,10000.0
1695011400,10000.0
1695011700,10000.0
1695012000,10000.0
1695012300,10000.0
1695012600,10000.0
1695012900,10000.0
1695013200,10000.0
1695013500,10000.0
1695013800,10000.0
1695014100,10000.0
1695014400,10000.0
1695014700,10000.0
1695015000,10000.0
1695015300,10000.0
1695015600,10000.0
1695015900,10000.0
1695016200,10000.0
1695016500,10000.0
1695016800,10000.0
1695017100,10000.0
1695017400,10000.0
1695017700,10000.0
1695018000,10000.0
1695018300,10000.0
1695018600,10000.0
1695018900,10000.0
1695019200,10000.0
1695019500,10000.0
1695019800,10000.0
1695020100,10000.0
1695020400,10000.0
1695020700,10000.0
1695021000,10000.0
1695021300,10000.0
1695021600,10000.0
1695021900,10000.0
1695022200,10000.0
1695022500,10000.0
1695022800,10000.0
1695023100,10000.0
1695023400,10000.0
1695023700,10000.0
1695024000,10000.0
1695024300,10000.0
1695024600,10000.0
1695024900,10000.0
1695025200,10000.0
1695025500,10000.0
1695025800,10000.0
1695026100,10000.0
1695026400,10000.0
1695026700,10000.0
1695027000,10000.0
1695027300,10000.0
1695027600,10000.0
1695027900,10000.0
1695028200,10000.0
1695028500,10000.0
1695028800,10000.0
1695029100,10000.0
1695029400,10000.0
1695029700,10000.0
1695030000,10000.0
1695030300,10000.0
1695030600,10000.0
1695030900,10000.0
1695031200,10000.0
1695031500,10000.0
1695031800,10000.0
1695032100,10000.0
1695032400,10000.0
1695032700,10000.0
1695033000,10000.0
1695033300,10000.0
1695033600,10000.0
1695033900,10000.0
1695034200,10000.0
1695034500,10000.0
1695034800,10000.0
1695035100,10000.0
1695035400,10000.0
1695035700,10000.0
1695036000,10000.0
1695036300,10000.0
1695036600,10000.0
1695036900,10000.0
1695037200,10000.0
1695037500,10000.0
1695037800,10000.0
1695038100,10000.0
1695038400,10000.0
1695038700,10000.0
1695039000,10000.0
1695039300,10000.0
1695039600,10000.0
1695039900,10000.0
1695040200,10000.0
1695040500,10000.0
1695040800,10000.0
1695041100,10000.0
1695041400,10000.0
1695041700,10000.0
1695042000,10000.0
1695042300,10000.0
1695042600,10000.0
1695042900,10000.0
1695043200,10000.0
1695043500,10000.0
1695043800,10000.0
1695044100,10000.0
1695044400,10000.0
1695044700,10000.0
1695045000,10000.0
1695045300,10000.0
1695045600,10000.0
1695045900,10000.0
1695046200,10000.0
1695046500,10000.0
1695046800,10000.0
1695047100,10000.0
1695047400,10000.0
1695047700,10000.0
1695048000,10000.0
1695048300,10000.0
1695048600,10000.0
1695048900,10000.0
1695049200,10000.0
1695049500,10000.0
1695049800,10000.0
1695050100,10000.0
1695050400,10000.0
1695050700,10000.0
1695051000,10000.0
1695051300,10000.0
1695051600,10000.0
1695051900,10000.0
1695052200,10000.0
1695052500,10000.0
1695052800,10000.0
1695053100,10000.0
1695053400,10000.0
1695053700,10000.0
1695054000,10000.0
1695054300,10000.0
1695054600,10000.0
1695054900,10000.0
1695055200,10000.0
1695055500,10000.0
1695055800,10000.0
1695056100,10000.0
1695056400,10000.0
1695056700,10000.0
1695057000,10000.0
1695057300,10000.0
1695057600,10000.0
1695057900,10000.0
1695058200,10000.0
1695058500,10000.0
1695058800,10000.0
1695059100,10000.0
1695059400,10000.0
1695059700,10000.0
1695060000,10000.0
1695060300,10000.0
1695060600,10000.0
1695060900,10000.0
1695061200,10000.0
1695061500,10000.0
1695061800,10000.0
1695062100,10000.0
1695062400,10000.0
1695062700,10000.0
1695063000,10000.0
1695063300,10000.0
1695063600,10000.0
1695063900,10000.0
1695064200,10000.0
1695064500,10000.0
1695064800,10000.0
1695065100,10000.0
1695065400,10000.0
1695065700,10000.0
1695066000,10000.0
1695066300,10000.0
1695066600,10000.0
1695066900,10000.0
1695067200,10000.0
1695067500,10000.0
1695067800,10000.0
1695068100,10000.0
1695068400,10000.0
1695068700,10000.0
1695069000,10000.0
1695069300,10000.0
1695069600,10000.0
1695069900,10000.0
1695070200,10000.0
1695070500,10000.0
1695070800,10000.0
1695071100,10000.0
1695071400,10000.0
1695071700,10000.0
1695072000,10000.0
1695072300,10000.0
1695072600,10000.0
1695072900,10000.0
1695073200,10000.0
1695073500,10000.0
1695073800,10000.0
1695074100,10000.0
1695078300,10000.0
1695078600,10000.0
1695078900,10000.0
1695079200,10000.0
1695079500,10000.0
1695079800,10000.0
1695080100,10000.0
1695080400,10000.0
1695080700,10000.0
1695081000,10000.0
1695081300,10000.0
1695081600,10000.0
1695081900,10000.0
1695082200,10000.0
1695082500,10000.0
1695082800,10000.0
1695083100,10000.0
1695083400,10000.0
1695083700,10000.0
1695084000,10000.0
1695084300,10000.0
1695084600,10000.0
1695084900,10000.0
1695085200,10000.0
1695085500,10000.0
1695085800,10000.0
1695086100,10000.0
1695086400,10000.0
1695086700,10000.0
1695087000,10000.0
1695087300,10000.0
1695087600,10000.0
1695087900,10000.0
1695088200,10000.0
1695088500,10000.0
1695088800,10000.0
1695089100,10000.0
1695089400,10000.0
1695089700,10000.0
1695090000,10000.0
1695090300,10000.0
1695090600,10000.0
1695090900,10000.0
1695091200,10000.0
1695091500,10000.0
1695091800,10000.0
1695092100,10000.0
1695092400,10000.0
1695092700,10000.0
1695093000,10000.0
1695093300,10000.0
1695093600,10000.0
1695093900,10000.0
1695094200,10000.0
1695094500,10000.0
1695094800,10000.0
1695095100,10000.0
1695095400,10000.0
1695095700,10000.0
1695096000,10000.0
1695096300,10000.0
1695096600,10000.0
1695096900,10000.0
1695097200,10000.0
1695097500,10000.0
1695097800,10000.0
1695098100,10000.0
1695098400,10000.0
1695098700,10000.0
1695099000,10000.0
1695099300,10000.0
1695099600,10000.0
1695099900,10000.0
1695100200,10000.0
1695100500,10000.0
1695100800,10000.0
1695101100,10000.0
1695101400,10000.0
1695101700,10000.0
1695102000,10000.0
1695102300,10000.0
1695102600,10000.0
1695102900,10000.0
1695103200,10000.0
1695103500,10000.0
1695103800,10000.0
1695104100,10000.0
1695104400,10000.0
1695104700,10000.0
1695105000,10000.0
1695105300,10000.0
1695105600,10000.0
1695105900,10000.0
1695106200,10000.0
1695106500,10000.0
1695106800,10000.0
1695107100,10000.0
1695107400,10000.0
1695107700,10000.0
1695108000,10000.0
1695108300,10000.0
1695108600,10000.0
1695108900,10000.0
1695109200,10000.0
1695109500,10000.0
1695109800,10000.0
1695110100,10000.0
1695110400,10000.0
1695110700,10000.0
1695111000,10000.0
1695111300,10000.0
1695111600,10000.0
1695111900,10000.0
1695112200,10000.0
1695112500,10000.0
1695112800,10000.0
1695113100,10000.0
1695113400,10000.0
1695113700,10000.0
1695114000,10000.0
1695114300,10000.0
1695114600,10000.0
1695114900,10000.0
1695115200,10000.0
1695115500,10000.0
1695115800,10000.0
1695116100,10000.0
1695116400,10000.0
1695116700,10000.0
1695117000,10000.0
1695117300,10000.0
1695117600,10000.0
1695117900,10000.0
1695118200,10000.0
1695118500,10000.0
1695118800,10000.0
1695119100,10000.0
1695119400,10000.0
1695119700,10000.0
1695120000,10000.0
1695120300,10000.0
1695120600,10000.0
1695120900,10000.0
1695121200,10000.0
1695121500,10000.0
1695121800,10000.0
1695122100,10000.0
1695122400,10000.0
1695122700,10000.0
1695123000,10000.0
1695123300,10000.0
1695123600,10000.0
1695123900,10000.0
1695124200,10000.0
1695124500,10000.0
1695124800,10000.0
1695125100,10000.0
1695125400,10000.0
1695125700,10000.0
1695126000,10000.0
1695126300,10000.0
1695126600,10000.0
1695126900,10000.0
1695127200,10000.0
1695127500,10000.0
1695127800,10000.0
1695128100,10000.0
1695128400,10000.0
1695128700,10000.0
1695129000,10000.0
1695129300,10000.0
1695129600,10000.0
1695129900,10000.0
1695130200,10000.0
1695130500,10000.0
1695130800,10000.0
1695131100,10000.0
1695131400,10000.0
1695131700,10000.0
1695132000,10000.0
1695132300,10000.0
1695132600,10000.0
1695132900,10000.0
1695133200,10000.0
1695133500,10000.0
1695133800,10000.0
1695134100,10000.0
1695134400,10000.0
1695134700,10000.0
1695135000,10000.0
1695135300,10000.0
1695135600,10000.0
1695135900,10000.0
1695136200,10000.0
1695136500,10000.0
1695136800,10000.0
1695137100,10000.0
1695137400,10000.0
1695137700,10000.0
1695138000,10000.0
1695138300,10000.0
1695138600,10000.0
1695138900,10000.0
1695139200,10000.0
1695139500,10000.0
1695139800,10000.0
1695140100,10000.0
1695140400,10000.0
1695140700,10000.0
1695141000,10000.0
1695141300,10000.0
1695141600,10000.0
1695141900,10000.0
1695142200,10000.0
1695142500,10000.0
1695142800,10000.0
1695143100,10000.0
1695143400,10000.0
1695143700,10000.0
1695144000,10000.0
1695144300,10000.0
1695144600,10000.0
1695144900,10000.0
1695145200,10000.0
1695145500,10000.0
1695145800,10000.0
1695146100,10000.0
1695146400,10000.0
1695146700,10000.0
1695147000,10000.0
1695147300,10000.0
1695147600,10000.0
1695147900,10000.0
1695148200,10000.0
1695148500,10000.0
1695148800,10000.0
1695149100,10000.0
1695149400,10000.0
1695149700,10000.0
1695150000,10000.0
1695150300,10000.0
1695150600,10000.0
1695150900,10000.0
1695151200,10000.0
1695151500,10000.0
1695151800,10000.0
1695152100,10000.0
1695152400,10000.0
1695152700,10000.0
1695153000,10000.0
1695153300,10000.0
1695153600,10000.0
1695153900,10000.0
1695154200,10000.0
1695154500,10000.0
1695154800,10000.0
1695155100,10000.0
1695155400,10000.0
1695155700,10000.0
1695156000,10000.0
1695156300,10000.0
1695156600,10000.0
1695156900,10000.0
1695157200,10000.0
1695157500,10000.0
1695157800,10000.0
1695158100,10000.0
1695158400,10000.0
1695158700,10000.0
1695159000,10000.0
1695159300,10000.0
1695159600,10000.0
1695159900,10000.0
1695160200,10000.0
1695160500,10000.0
1695164700,10000.0
1695165000,10000.0
1695165300,10000.0
1695165600,10000.0
1695165900,10000.0
1695166200,10000.0
1695166500,10000.0
1695166800,10000.0
1695167100,10000.0
1695167400,10000.0
1695167700,10000.0
1695168000,10000.0
1695168300,10000.0
1695168600,10000.0
1695168900,10000.0
1695169200,10000.0
1695169500,10000.0
1695169800,10000.0
1695170100,10000.0
1695170400,10000.0
1695170700,10000.0
1695171000,10000.0
1695171300,10000.0
1695171600,10000.0
1695171900,10000.0
1695172200,10000.0
1695172500,10000.0
1695172800,10000.0
1695173100,10000.0
1695173400,10000.0
1695173700,10000.0
1695174000,10000.0
1695174300,10000.0
1695174600,10000.0
1695174900,10000.0
1695175200,10000.0
1695175500,10000.0
1695175800,10000.0
1695176100,10000.0
1695176400,10000.0
1695176700,10000.0
1695177000,10000.0
1695177300,10000.0
1695177600,10000.0
1695177900,10000.0
1695178200,10000.0
1695178500,10000.0
1695178800,10000.0
1695179100,10000.0
1695179400,10000.0
1695179700,10000.0
1695180000,10000.0
1695180300,10000.0
1695180600,10000.0
1695180900,10000.0
1695181200,10000.0
1695181500,10000.0
1695181800,10000.0
1695182100,10000.0
1695182400,10000.0
1695182700,10000.0
1695183000,10000.0
1695183300,10000.0
1695183600,10000.0
1695183900,10000.0
1695184200,10000.0
1695184500,10000.0
1695184800,10000.0
1695185100,10000.0
1695185400,10000.0
1695185700,10000.0
1695186000,10000.0
1695186300,10000.0
1695186600,10000.0
1695186900,10000.0
1695187200,10000.0
1695187500,10000.0
1695187800,10000.0
1695188100,10000.0
1695188400,10000.0
1695188700,10000.0
1695189000,10000.0
1695189300,10000.0
1695189600,10000.0
1695189900,10000.0
1695190200,10000.0
1695190500,10000.0
1695190800,10000.0
1695191100,10000.0
1695191400,10000.0
1695191700,10000.0
1695192000,10000.0
1695192300,10000.0
1695192600,10000.0
