time,open,high,low,close,tick_volume
1993-05-12 00:00:00,1.537,1.5445,1.529,1.5338,2781
1993-05-13 00:00:00,1.5328,1.536,1.518,1.5225,2571
1993-05-14 00:00:00,1.5228000000000002,1.5415,1.52,1.5387,2711
1993-05-17 00:00:00,1.5365,1.546,1.5309,1.5354999999999999,2921
1993-05-18 00:00:00,1.5350000000000001,1.538,1.5237,1.5365,2711
1993-05-19 00:00:00,1.5350000000000001,1.5482,1.5328,1.5432000000000001,2261
1993-05-20 00:00:00,1.5425,1.5603,1.5383,1.5565,3001
1993-05-21 00:00:00,1.5548,1.5592000000000001,1.5390000000000001,1.5425,2811
1993-05-24 00:00:00,1.54,1.545,1.5289000000000001,1.5365,2871
1993-05-25 00:00:00,1.5385,1.5470000000000002,1.5345,1.542,2151
1993-05-26 00:00:00,1.542,1.5505,1.541,1.5472000000000001,1381
1993-05-27 00:00:00,1.5453000000000001,1.565,1.5425,1.562,2831
1993-05-28 00:00:00,1.561,1.568,1.5535,1.5607,2871
1993-05-31 00:00:00,1.5605,1.563,1.556,1.561,1351
1993-06-01 00:00:00,1.5613000000000001,1.567,1.546,1.5554999999999999,3621
1993-06-02 00:00:00,1.5544,1.556,1.5364,1.54,2481
1993-06-03 00:00:00,1.5403,1.5501,1.537,1.5501,1641
1993-06-04 00:00:00,1.549,1.5505,1.506,1.5085,4851
1993-06-07 00:00:00,1.5063,1.5268000000000002,1.506,1.5268000000000002,2111
1993-06-08 00:00:00,1.5253,1.5265,1.5135,1.5205,2121
1993-06-09 00:00:00,1.5194999999999999,1.5270000000000001,1.5069,1.5152,3591
1993-06-10 00:00:00,1.5137,1.5325,1.5070000000000001,1.5305,3421
1993-06-11 00:00:00,1.5293,1.5405,1.5185,1.5215,3621
1993-06-14 00:00:00,1.5190000000000001,1.533,1.5190000000000001,1.5285,1851
1993-06-15 00:00:00,1.5274999999999999,1.5354999999999999,1.514,1.5165,3201
1993-06-16 00:00:00,1.5154999999999998,1.52,1.498,1.5062,3471
1993-06-17 00:00:00,1.5055,1.5187,1.4985,1.514,3191
1993-06-18 00:00:00,1.5142,1.517,1.492,1.4975,3331
1993-06-21 00:00:00,1.494,1.498,1.4799,1.4885,3071
1993-06-22 00:00:00,1.4883,1.4905,1.474,1.4778,2251
1993-06-23 00:00:00,1.478,1.4809999999999999,1.467,1.4735,2351
1993-06-24 00:00:00,1.472,1.4761,1.4637,1.4689999999999999,2181
1993-06-25 00:00:00,1.4683,1.4835,1.467,1.4762,2511
1993-06-28 00:00:00,1.4785,1.4975,1.475,1.4959,2761
1993-06-29 00:00:00,1.4954,1.5154999999999998,1.4894,1.5123,3531
1993-06-30 00:00:00,1.512,1.5135,1.4885,1.4908000000000001,2881
1993-07-01 00:00:00,1.4898,1.5175,1.4867,1.5150000000000001,3641
1993-07-02 00:00:00,1.5150000000000001,1.5255,1.5055,1.5070000000000001,3201
1993-07-05 00:00:00,1.508,1.5145,1.5045,1.5105,1751
1993-07-06 00:00:00,1.5095,1.513,1.5015,1.504,1751
1993-07-07 00:00:00,1.5030000000000001,1.5077,1.49,1.4955,2791
1993-07-08 00:00:00,1.4942,1.4995,1.4889999999999999,1.4969999999999999,1821
1993-07-09 00:00:00,1.495,1.499,1.4765,1.48,3001
1993-07-12 00:00:00,1.484,1.4875,1.472,1.479,2601
1993-07-13 00:00:00,1.478,1.4995,1.4735,1.4969999999999999,3301
1993-07-14 00:00:00,1.4978,1.5051999999999999,1.4885,1.5025,2871
1993-07-15 00:00:00,1.5025,1.5034999999999998,1.4845,1.4889999999999999,2451
1993-07-16 00:00:00,1.4905,1.4915,1.474,1.486,3051
1993-07-19 00:00:00,1.4845,1.5018,1.483,1.4995,2261
1993-07-20 00:00:00,1.4975,1.514,1.4955,1.5122,2231
1993-07-21 00:00:00,1.5105,1.522,1.5074999999999998,1.516,2351
1993-07-22 00:00:00,1.5151,1.5173,1.502,1.514,2951
1993-07-23 00:00:00,1.51,1.513,1.4915,1.5034999999999998,3651
1993-07-26 00:00:00,1.504,1.5058,1.494,1.5015,2111
1993-07-27 00:00:00,1.5011999999999999,1.5022,1.4868000000000001,1.4898,1941
1993-07-28 00:00:00,1.488,1.4975,1.4845,1.496,1801
1993-07-29 00:00:00,1.495,1.5015,1.48,1.48,2801
1993-07-30 00:00:00,1.4812,1.4889999999999999,1.475,1.4815,2771
1993-08-02 00:00:00,1.479,1.509,1.4759,1.5013,4391
1993-08-03 00:00:00,1.5011999999999999,1.5095,1.494,1.5,2981
1993-08-04 00:00:00,1.5,1.5055,1.4975,1.501,1501
1993-08-05 00:00:00,1.5016,1.5047000000000001,1.4895,1.4964,2521
1993-08-06 00:00:00,1.4958,1.4995,1.4849999999999999,1.4979,2691
1993-08-09 00:00:00,1.4969999999999999,1.499,1.4889999999999999,1.491,1401
1993-08-10 00:00:00,1.4908000000000001,1.4918,1.465,1.4668,2961
1993-08-11 00:00:00,1.4668,1.4795,1.4668,1.4725,1971
1993-08-12 00:00:00,1.4715,1.4782,1.4564,1.465,3711
1993-08-13 00:00:00,1.465,1.4705,1.455,1.459,2501
1993-08-16 00:00:00,1.46,1.494,1.4595,1.491,3801
1993-08-17 00:00:00,1.4885,1.4969999999999999,1.4844,1.488,2471
1993-08-18 00:00:00,1.4882,1.5183,1.4845,1.5150000000000001,4081
1993-08-19 00:00:00,1.5147,1.5215,1.5,1.5045,3281
1993-08-20 00:00:00,1.5045,1.518,1.4985,1.5150000000000001,2851
1993-08-23 00:00:00,1.5145,1.5190000000000001,1.5,1.505,2851
1993-08-24 00:00:00,1.505,1.506,1.492,1.4985,2151
1993-08-25 00:00:00,1.4978,1.4995,1.478,1.482,2721
1993-08-26 00:00:00,1.4815,1.5163,1.4805,1.509,4411
1993-08-27 00:00:00,1.509,1.5154999999999998,1.4959,1.5030000000000001,3321
1993-08-30 00:00:00,1.5038,1.5045,1.4865,1.4937,2591
1993-08-31 00:00:00,1.492,1.5015,1.4847000000000001,1.4912,3281
1993-09-01 00:00:00,1.4905,1.509,1.4855,1.5034999999999998,3401
1993-09-02 00:00:00,1.5015,1.5082,1.4925,1.5037,2921
1993-09-03 00:00:00,1.5022,1.5323,1.4985,1.53,3981
1993-09-06 00:00:00,1.529,1.538,1.5255,1.5268000000000002,2281
1993-09-07 00:00:00,1.5263,1.5465,1.5238,1.5388,3291
1993-09-08 00:00:00,1.5377999999999998,1.546,1.5310000000000001,1.5417999999999998,2601
1993-09-09 00:00:00,1.542,1.558,1.5365,1.5488,3621
1993-09-10 00:00:00,1.5485,1.5575,1.5421,1.5525,2681
1993-09-13 00:00:00,1.5485,1.558,1.5405,1.545,3151
1993-09-14 00:00:00,1.5455,1.55,1.5369000000000002,1.5445,2521
1993-09-15 00:00:00,1.542,1.557,1.537,1.5485,3351
1993-09-16 00:00:00,1.5485,1.552,1.5274999999999999,1.5310000000000001,3151
1993-09-17 00:00:00,1.5310000000000001,1.538,1.524,1.532,2701
1993-09-20 00:00:00,1.53,1.536,1.5255,1.5338,1721
1993-09-21 00:00:00,1.5328,1.5434999999999999,1.5005,1.5165,6971
1993-09-22 00:00:00,1.5154999999999998,1.5234999999999999,1.51,1.5175,2501
1993-09-23 00:00:00,1.517,1.5205,1.502,1.5055,2551
1993-09-24 00:00:00,1.5051999999999999,1.5105,1.4915,1.508,3521
1993-09-27 00:00:00,1.5145,1.5175,1.5095,1.5127000000000002,1421
1993-09-28 00:00:00,1.512,1.5194999999999999,1.5034,1.513,3121
1993-09-29 00:00:00,1.513,1.5167000000000002,1.5089000000000001,1.5135,1511
1993-09-30 00:00:00,1.5095,1.5135,1.494,1.495,2451
1993-10-01 00:00:00,1.495,1.5095,1.4885,1.504,3301
1993-10-04 00:00:00,1.495,1.5215,1.4933,1.5154999999999998,3591
1993-10-05 00:00:00,1.5145,1.526,1.5108000000000001,1.5175,2741
1993-10-06 00:00:00,1.5161,1.5305,1.5135,1.5245,2561
1993-10-07 00:00:00,1.5246,1.5285,1.5194999999999999,1.5225,1591
1993-10-08 00:00:00,1.522,1.5390000000000001,1.52,1.534,2601
1993-10-11 00:00:00,1.533,1.5394999999999999,1.528,1.5312000000000001,2121
1993-10-12 00:00:00,1.5305,1.5372,1.5255,1.532,2191
1993-10-13 00:00:00,1.5314999999999999,1.5345,1.5189,1.5219,2161
1993-10-14 00:00:00,1.5213999999999999,1.5325,1.5114,1.5154999999999998,3631
1993-10-15 00:00:00,1.5145,1.5190000000000001,1.508,1.5105,1801
1993-10-18 00:00:00,1.5074999999999998,1.509,1.4835,1.4855,2901
1993-10-19 00:00:00,1.487,1.4955,1.4825,1.4882,2481
1993-10-20 00:00:00,1.4875,1.4985,1.4843,1.4938,2211
1993-10-21 00:00:00,1.494,1.4994,1.482,1.484,2481
1993-10-22 00:00:00,1.4835,1.4889999999999999,1.47,1.472,2651
1993-10-25 00:00:00,1.4785,1.492,1.476,1.4787,3181
1993-10-26 00:00:00,1.478,1.486,1.4725,1.4803,2471
1993-10-27 00:00:00,1.48,1.486,1.4765,1.4811,1791
1993-10-28 00:00:00,1.4803,1.498,1.4725,1.4889999999999999,4231
1993-10-29 00:00:00,1.4888,1.492,1.478,1.478,1721
1993-11-01 00:00:00,1.4825,1.487,1.4772,1.4812,1831
1993-11-02 00:00:00,1.4805,1.4865,1.4705,1.4736,2511
1993-11-03 00:00:00,1.4729,1.486,1.4705,1.4835,2041
1993-11-04 00:00:00,1.4835,1.4875,1.4769999999999999,1.4814,1891
1993-11-05 00:00:00,1.4805,1.4883,1.474,1.482,2711
1993-11-08 00:00:00,1.4849999999999999,1.4875,1.4788999999999999,1.4807000000000001,1291
1993-11-09 00:00:00,1.4805,1.4849999999999999,1.4635,1.4698,3231
1993-11-10 00:00:00,1.4687999999999999,1.4805,1.465,1.479,2081
1993-11-11 00:00:00,1.4805,1.482,1.4745,1.4756,1011
1993-11-12 00:00:00,1.4756,1.4981,1.4722,1.492,3541
1993-11-15 00:00:00,1.4918,1.4965,1.4855,1.4872,1741
1993-11-16 00:00:00,1.4868000000000001,1.491,1.475,1.4807000000000001,2591
1993-11-17 00:00:00,1.4798,1.4845,1.4735,1.479,2121
1993-11-18 00:00:00,1.4778,1.482,1.4725,1.4769999999999999,1821
1993-11-19 00:00:00,1.476,1.48,1.4689999999999999,1.4735,1951
1993-11-22 00:00:00,1.4729999999999999,1.4785,1.4693,1.4755,1591
1993-11-23 00:00:00,1.4745,1.49,1.471,1.486,2651
1993-11-24 00:00:00,1.4855,1.4955,1.4849999999999999,1.4875,1901
1993-11-25 00:00:00,1.4875,1.49,1.484,1.4889999999999999,1051
1993-11-26 00:00:00,1.4879,1.49,1.4738,1.4785,2301
1993-11-29 00:00:00,1.4815,1.491,1.4774,1.4891,1961
1993-11-30 00:00:00,1.4884,1.4912,1.4779,1.4863,2451
1993-12-01 00:00:00,1.4856,1.487,1.4755,1.4785,1591
1993-12-02 00:00:00,1.4775,1.4865,1.4765,1.4835,1401
1993-12-03 00:00:00,1.4845,1.4963,1.4805,1.49,2611
1993-12-06 00:00:00,1.4927000000000001,1.506,1.491,1.5034,1931
1993-12-07 00:00:00,1.5034,1.5045,1.4902,1.4929999999999999,1821
1993-12-08 00:00:00,1.4925,1.5005,1.486,1.4928,2871
1993-12-09 00:00:00,1.4931,1.4975,1.49,1.4947,1341
1993-12-10 00:00:00,1.494,1.5015,1.4918,1.495,1841
1993-12-13 00:00:00,1.4935,1.498,1.4885,1.4905,1601
1993-12-14 00:00:00,1.4895,1.4929999999999999,1.484,1.4885,1701
1993-12-15 00:00:00,1.488,1.4902,1.476,1.478,1841
1993-12-16 00:00:00,1.478,1.49,1.478,1.4874,1461
1993-12-17 00:00:00,1.4867,1.4929999999999999,1.4849999999999999,1.4874,1531
1993-12-20 00:00:00,1.4875,1.49,1.4833,1.4858,1171
1993-12-21 00:00:00,1.4865,1.4915,1.486,1.4887000000000001,881
1993-12-22 00:00:00,1.488,1.4985,1.4867,1.4967,1491
1993-12-23 00:00:00,1.496,1.51,1.4929999999999999,1.504,2601
