timestamp,datetime,open,high,low,close,volume
473437800,"1985-01-01 14:30:00",125,125,125,125,0
476116200,"1985-02-01 14:30:00",124.63,128.65,123.52,123.52,0
478535400,"1985-03-01 14:30:00",124.84,125.11,115.02,117.36,0
481213800,"1985-04-01 14:30:00",118.72,118.84,115.14,115.38,0
483802200,"1985-05-01 13:30:00",114.83,123.36,114.36,119.64,0
486653400,"1985-06-03 13:30:00",119.78,122.14,114.56,122.14,0
489072600,"1985-07-01 13:30:00",122.42,126.61,120.31,123.27,0
491751000,"1985-08-01 13:30:00",124.55,124.55,117.92,118.3,0
494515800,"1985-09-02 13:30:00",117.57,117.57,110.62,110.62,0
497021400,"1985-10-01 13:30:00",112.14,115.77,107.16,115.48,0
499703400,"1985-11-01 14:30:00",116.28,126.06,116.04,126.06,0
502381800,"1985-12-02 14:30:00",125.19,132.91,125.19,132.29,0
504973800,"1986-01-01 14:30:00",131.25,133.06,128.8,132.93,0
507825000,"1986-02-03 14:30:00",134.24,141.15,134.24,140.43,0
510244200,"1986-03-03 14:30:00",139.74,148.86,139.74,148.86,0
512749800,"1986-04-01 14:30:00",148.45,160.46,146.06,154.91,0
515338200,"1986-05-01 13:30:00",154.21,163.16,154.21,163.16,0
518103000,"1986-06-02 13:30:00",162.03,162.62,158.1,162.62,0
520608600,"1986-07-01 13:30:00",163.32,164.51,144.21,144.71,0
523287000,"1986-08-01 13:30:00",144.19,152.04,140.54,151.7,0
525965400,"1986-09-01 13:30:00",149.34,151.4,134.94,137.5,0
528557400,"1986-10-01 13:30:00",138.26,144.78,138.22,144.48,0
531412200,"1986-11-03 14:30:00",144.81,147.94,139.54,147.94,0
533831400,"1986-12-01 14:30:00",146.85,150.08,141.41,141.41,0
536509800,"1987-01-01 14:30:00",142.86,167.94,142.86,166.68,0
539274600,"1987-02-02 14:30:00",170.31,183.65,170.31,182.75,0
541693800,"1987-03-02 14:30:00",181.06,190.71,180.56,186.04,0
544285800,"1987-04-01 14:30:00",186.07,191.36,179.55,184.83,0
546874200,"1987-05-01 13:30:00",185.83,190.74,181.47,188.77,0
549552600,"1987-06-01 13:30:00",185.86,192.41,184.5,189.24,0
552144600,"1987-07-01 13:30:00",189.47,196.56,187.38,196.35,0
554995800,"1987-08-03 13:30:00",195.24,211.16,195.24,209.57,0
557501400,"1987-09-01 13:30:00",206.89,206.89,197.26,205.5,0
560093400,"1987-10-01 13:30:00",209.71,213.81,128.43,150.07,0
562861800,"1987-11-02 14:30:00",152.19,153.03,137.13,137.13,0
565367400,"1987-12-01 14:30:00",137.16,158.19,130.44,156.25,0
568045800,"1988-01-01 14:30:00",161.81,168.7,152.47,159.13,0
570724200,"1988-02-01 14:30:00",158.62,172.64,156.58,172.64,0
573229800,"1988-03-01 14:30:00",172.63,181.24,172.13,173.26,0
575908200,"1988-04-01 14:30:00",171.41,180.38,171.41,175.92,0
578583000,"1988-05-02 13:30:00",176.75,179,167.65,173.34,0
581175000,"1988-06-01 13:30:00",176.68,189.03,176.45,189.03,0
583767000,"1988-07-01 13:30:00",189.96,191.91,177.37,181.16,0
586445400,"1988-08-01 13:30:00",181.44,181.44,169.6,171,0
589123800,"1988-09-01 13:30:00",168.22,179.37,168.22,179.37,0
591888600,"1988-10-03 13:30:00",176.79,180.37,173.29,174.78,0
594397800,"1988-11-01 14:30:00",174.59,174.59,163.81,169.19,0
596989800,"1988-12-01 14:30:00",171.33,177.41,170.25,177.41,0
599754600,"1989-01-02 14:30:00",174.63,186.47,174.63,186.47,0
602346600,"1989-02-01 14:30:00",188.37,192.06,183.79,183.79,0
604765800,"1989-03-01 14:30:00",183.6,187.5,179.88,185.87,0
607613400,"1989-04-03 13:30:00",185.83,200.47,185.53,200.47,0
610032600,"1989-05-01 13:30:00",200.75,214.54,200.75,214.54,0
612711000,"1989-06-01 13:30:00",215.59,219.88,204.59,204.59,0
615475800,"1989-07-03 13:30:00",205.47,214.28,205.47,214.28,0
617981400,"1989-08-01 13:30:00",212.84,222,212.84,222,0
620659800,"1989-09-01 13:30:00",223.51,226.41,221.2,226.41,0
623338200,"1989-10-02 13:30:00",228.11,236.78,218.84,222.62,0
625933800,"1989-11-01 14:30:00",223.31,224.84,215.19,224.44,0
628525800,"1989-12-01 14:30:00",225.31,227.31,210.85,223.84,0
631204200,"1990-01-01 14:30:00",227.72,227.72,197.66,201.94,0
633882600,"1990-02-01 14:30:00",203.04,209.93,201.79,207.91,0
636301800,"1990-03-01 14:30:00",209.1,219.87,209.1,213.15,0
639063000,"1990-04-02 13:30:00",212.67,216.93,203.67,205.81,0
641568600,"1990-05-01 13:30:00",207.04,237.03,207.04,236.15,0
644247000,"1990-06-01 13:30:00",237.88,242.06,232.91,238.46,0
646925400,"1990-07-02 13:30:00",238.42,246.18,223.38,223.38,0
649517400,"1990-08-01 13:30:00",223.12,223.12,178.29,193.62,0
652368600,"1990-09-03 13:30:00",194.75,194.75,174.19,177.06,0
654787800,"1990-10-01 13:30:00",184.74,184.92,165.19,172.56,0
657469800,"1990-11-01 14:30:00",172.88,193.05,172.88,192.65,0
660234600,"1990-12-03 14:30:00",192.65,203.48,192.65,200.53,0
662740200,"1991-01-01 14:30:00",200.53,232.67,190.89,232.42,0
665418600,"1991-02-01 14:30:00",232.42,252.85,231.27,250.01,0
667837800,"1991-03-01 14:30:00",250.11,267.93,247.79,264.9,0
670516200,"1991-04-01 14:30:00",264.9,286.05,259.35,263.65,0
673104600,"1991-05-01 13:30:00",263.65,279,256.54,279,0
675955800,"1991-06-03 13:30:00",279,281.42,249.78,254.32,0
678375000,"1991-07-01 13:30:00",254.19,272.34,249.99,272.15,0
681053400,"1991-08-01 13:30:00",272.15,290.91,263.55,287.4,0
683818200,"1991-09-02 13:30:00",287.4,290.43,276.32,287.53,0
686323800,"1991-10-01 13:30:00",287.53,297.76,276.51,292.5,0
689005800,"1991-11-01 14:30:00",292.5,304.55,277.9,284.79,0
691684200,"1991-12-02 14:30:00",284.79,332.58,281.09,330.85,0
694276200,"1992-01-01 14:30:00",330.85,357.7,322.56,338.31,0
697127400,"1992-02-03 14:30:00",338.31,356.28,332.97,345.88,0
699546600,"1992-03-02 14:30:00",345.88,348.39,320.15,323.05,0
702138600,"1992-04-01 14:30:00",323.05,326.79,291.35,307.86,0
704727000,"1992-05-01 13:30:00",307.86,317.26,300.53,315.29,0
707405400,"1992-06-01 13:30:00",315.29,319.22,288.01,301.23,0
709997400,"1992-07-01 13:30:00",301.23,311.75,292.8,310.89,0
712848600,"1992-08-03 13:30:00",310.89,313.48,287.63,299.26,0
715354200,"1992-09-01 13:30:00",299.26,324.69,298.1,313.18,0
717946200,"1992-10-01 13:30:00",313.18,332.46,291.96,329.15,0
720714600,"1992-11-02 14:30:00",329.15,351.29,324.98,350.96,0
723220200,"1992-12-01 14:30:00",350.96,363.2,344.79,360.18,0
725898600,"1993-01-01 14:30:00",360.18,384.67,355.36,370.56,0
728577000,"1993-02-01 14:30:00",370.56,379.26,337.14,351.14,0
730996200,"1993-03-01 14:30:00",351.14,366.53,345.43,359.42,0
733674600,"1993-04-01 14:30:00",359.42,360.74,326.56,339.94,0
736435800,"1993-05-03 13:30:00",339.94,376.53,339.94,368.11,0
738941400,"1993-06-01 13:30:00",368.11,374.91,352.75,366.12,0
741533400,"1993-07-01 13:30:00",366.12,366.51,346.63,352.86,0
744298200,"1993-08-02 13:30:00",352.86,379.64,352.86,372.65,0
746890200,"1993-09-01 13:30:00",372.65,388.33,358.02,382.71,0
749482200,"1993-10-01 13:30:00",382.71,396.2,375.63,390.98,0
752164200,"1993-11-01 14:30:00",390.98,396.87,371.82,386.76,0
754756200,"1993-12-01 14:30:00",386.76,401.81,381.84,397.72,0
757607400,"1994-01-03 14:30:00",398.14,415.42,392.05,413.99,0
760113000,"1994-02-01 14:30:00",413.99,413.99,392.33,412.17,0
762532200,"1994-03-01 14:30:00",412.17,418.99,372.32,382.96,0
765210600,"1994-04-01 14:30:00",382.96,391.94,352.12,373.25,0
767885400,"1994-05-02 13:30:00",373.25,381.31,353.43,378.85,0
770477400,"1994-06-01 13:30:00",378.85,385.16,350.03,360.3,0
773069400,"1994-07-01 13:30:00",360.3,373.29,352.74,370.16,0
775747800,"1994-08-01 13:30:00",370.16,402.87,363.81,397.9,0
778426200,"1994-09-01 13:30:00",397.9,407.1,386.11,393.85,0
781191000,"1994-10-03 13:30:00",393.85,415.88,376.8,413.05,0
783700200,"1994-11-01 14:30:00",413.05,417.35,390.89,404.82,0
786292200,"1994-12-01 14:30:00",404.82,406.5,380.14,404.27,0
789057000,"1995-01-02 14:30:00",404.27,419.98,394.59,405.33,0
791649000,"1995-02-01 14:30:00",405.33,434.87,405.33,432.5,0
794068200,"1995-03-01 14:30:00",432.5,462.85,429.05,447.15,0
796915800,"1995-04-03 13:30:00",447.15,470.15,438.38,469.56,0
799335000,"1995-05-01 13:30:00",469.56,509.24,463.43,488.1,0
802013400,"1995-06-01 13:30:00",488.1,546.57,486.07,538.03,0
804778200,"1995-07-03 13:30:00",538.03,600.01,530.4,568.88,0
807283800,"1995-08-01 13:30:00",568.88,601.61,541.64,576.77,0
809962200,"1995-09-01 13:30:00",576.77,613.78,558.17,585.08,0
812640600,"1995-10-02 13:30:00",585.08,613,527.89,598.78,0
815236200,"1995-11-01 14:30:00",598.78,623.53,562.5,593.72,0
817828200,"1995-12-01 14:30:00",593.72,604.13,540.97,576.23,0
820506600,"1996-01-01 14:30:00",576.23,591.84,526.8,591.82,0
823185000,"1996-02-01 14:30:00",591.82,647.34,589.01,622.83,0
