timestamp,datetime,open,high,low,close,volume
1704205800,"2024-01-02 14:30:00",16667.2989,16686.6035,16542.7318,16581.993,0
1704207600,"2024-01-02 15:00:00",16582.2166,16607.7309,16546.6439,16549.889,0
1704209400,"2024-01-02 15:30:00",16549.364,16549.364,16513.4315,16534.9755,0
1704211200,"2024-01-02 16:00:00",16535.0873,16584.9482,16534.7091,16584.9482,0
1704213000,"2024-01-02 16:30:00",16584.9841,16608.8993,16584.6833,16602.3432,0
1704214800,"2024-01-02 17:00:00",16602.4577,16610.7399,16584.2712,16585.099,0
1704216600,"2024-01-02 17:30:00",16585.1007,16608.8491,16547.5718,16548.5483,0
1704218400,"2024-01-02 18:00:00",16548.6457,16567.444,16533.6361,16559.3672,0
1704220200,"2024-01-02 18:30:00",16559.5523,16565.8988,16519.0388,16522.901,0
1704222000,"2024-01-02 19:00:00",16523.0614,16527.9756,16497.893,16526.5768,0
1704223800,"2024-01-02 19:30:00",16526.1288,16530.961,16485.9487,16486.0744,0
1704225600,"2024-01-02 20:00:00",16485.7562,16487.8442,16453.1503,16471.0145,0
1704227400,"2024-01-02 20:30:00",16471.0518,16549.8437,16463.4492,16545.2692,0
1704229200,"2024-01-02 21:00:00",16544.1979,16544.1979,16543.9276,16543.9276,0
1704292200,"2024-01-03 14:30:00",16413.2554,16466.7907,16410.5171,16440.2405,0
1704294000,"2024-01-03 15:00:00",16436.0049,16471.0768,16385.6948,16411.3962,0
1704295800,"2024-01-03 15:30:00",16409.9203,16422.3198,16376.295,16421.49,0
1704297600,"2024-01-03 16:00:00",16421.5227,16440.816,16411.8527,16418.1065,0
1704299400,"2024-01-03 16:30:00",16417.9759,16426.0218,16388.8092,16391.9189,0
1704301200,"2024-01-03 17:00:00",16391.8314,16404.3308,16378.6781,16404.3308,0
1704303000,"2024-01-03 17:30:00",16405.1614,16430.984,16400.8671,16430.8729,0
1704304800,"2024-01-03 18:00:00",16429.015,16442.5155,16415.2834,16417.88,0
1704306600,"2024-01-03 18:30:00",16417.8685,16419.6968,16401.8253,16411.5899,0
1704308400,"2024-01-03 19:00:00",16412.6078,16450.9487,16364.9477,16444.4494,0
1704310200,"2024-01-03 19:30:00",16444.4195,16453.39,16419.8884,16420.2869,0
1704312000,"2024-01-03 20:00:00",16420.3583,16424.7629,16377.5389,16386.321,0
1704313800,"2024-01-03 20:30:00",16386.7764,16408.0473,16352.142,16367.3387,0
1704315600,"2024-01-03 21:00:00",16367.8385,16368.4806,16367.8385,16368.4806,0
1704378600,"2024-01-04 14:30:00",16290.775,16336.2505,16290.7361,16300.8232,0
1704380400,"2024-01-04 15:00:00",16300.9909,16369.5201,16289.3153,16346.9141,0
1704382200,"2024-01-04 15:30:00",16346.8416,16378.2187,16344.5243,16363.1084,0
1704384000,"2024-01-04 16:00:00",16364.0353,16419.4382,16364.0353,16405.1754,0
1704385800,"2024-01-04 16:30:00",16405.5176,16411.6917,16359.9064,16364.7567,0
1704387600,"2024-01-04 17:00:00",16364.6988,16367.7451,16346.5358,16362.8428,0
1704389400,"2024-01-04 17:30:00",16362.8796,16363.6646,16327.2576,16346.5556,0
1704391200,"2024-01-04 18:00:00",16346.4527,16357.7469,16338.256,16356.0811,0
1704393000,"2024-01-04 18:30:00",16356.2616,16366.9215,16345.6285,16348.4826,0
1704394800,"2024-01-04 19:00:00",16348.2145,16354.188,16321.1364,16321.3299,0
1704396600,"2024-01-04 19:30:00",16321.204,16335.5277,16308.9662,16327.5843,0
1704398400,"2024-01-04 20:00:00",16327.6536,16348.5673,16316.7609,16325.702,0
1704400200,"2024-01-04 20:30:00",16325.7575,16337.612,16276.431,16285.3765,0
1704402000,"2024-01-04 21:00:00",16281.3711,16282.0024,16281.3711,16282.0024,0
1704465000,"2024-01-05 14:30:00",16281.7444,16337.1767,16281.7444,16315.5163,0
1704466800,"2024-01-05 15:00:00",16323.8524,16395.6599,16321.8693,16380.6887,0
1704468600,"2024-01-05 15:30:00",16381.0575,16408.4778,16373.3773,16405.722,0
1704470400,"2024-01-05 16:00:00",16405.4419,16415.3925,16364.0519,16364.3088,0
1704472200,"2024-01-05 16:30:00",16364.3377,16372.5672,16340.329,16357.9615,0
1704474000,"2024-01-05 17:00:00",16357.9166,16359.2457,16297.2913,16300.0162,0
1704475800,"2024-01-05 17:30:00",16300.4296,16323.0787,16296.2949,16314.1496,0
1704477600,"2024-01-05 18:00:00",16313.99,16314.1343,16277.5865,16312.5328,0
1704479400,"2024-01-05 18:30:00",16312.5766,16344.8686,16312.5766,16331.258,0
1704481200,"2024-01-05 19:00:00",16331.1474,16348.4036,16315.0293,16321.3101,0
1704483000,"2024-01-05 19:30:00",16320.6085,16329.5189,16265.4653,16267.7677,0
1704484800,"2024-01-05 20:00:00",16267.8093,16276.83,16249.189,16262.6116,0
1704486600,"2024-01-05 20:30:00",16262.0604,16312.864,16249.5151,16303.3264,0
1704488400,"2024-01-05 21:00:00",16304.9305,16305.9691,16304.9305,16305.9691,0
1704724200,"2024-01-08 14:30:00",16354.2207,16472.1469,16349.3903,16471.7905,0
1704726000,"2024-01-08 15:00:00",16469.9727,16487.8148,16458.2992,16482.0009,0
1704727800,"2024-01-08 15:30:00",16482.0993,16512.7054,16482.0993,16499.5922,0
1704729600,"2024-01-08 16:00:00",16500.8669,16512.1643,16486.5527,16490.5725,0
1704731400,"2024-01-08 16:30:00",16490.7207,16518.8466,16490.3497,16518.0731,0
1704733200,"2024-01-08 17:00:00",16518.3318,16536.2498,16517.0583,16525.9556,0
1704735000,"2024-01-08 17:30:00",16525.8808,16557.206,16524.3773,16557.176,0
1704736800,"2024-01-08 18:00:00",16557.347,16562.4791,16549.2718,16555.5948,0
1704738600,"2024-01-08 18:30:00",16555.6445,16582.484,16555.0816,16582.484,0
1704740400,"2024-01-08 19:00:00",16582.6477,16597.6763,16576.6084,16597.1406,0
1704742200,"2024-01-08 19:30:00",16597.9772,16634.0289,16597.9772,16625.1367,0
1704744000,"2024-01-08 20:00:00",16624.9308,16634.6355,16615.5223,16620.8968,0
1704745800,"2024-01-08 20:30:00",16621.4572,16655.231,16618.3164,16644.6312,0
1704747600,"2024-01-08 21:00:00",16648.6575,16649.8643,16648.6575,16649.8643,0
1704810600,"2024-01-09 14:30:00",16531.96,16562.7339,16513.7345,16553.7197,0
1704812400,"2024-01-09 15:00:00",16554.1208,16594.8262,16535.2619,16574.4647,0
1704814200,"2024-01-09 15:30:00",16574.1934,16597.3074,16563.0546,16581.0956,0
1704816000,"2024-01-09 16:00:00",16581.0584,16630.439,16581.0584,16627.0302,0
1704817800,"2024-01-09 16:30:00",16627.1659,16674.6903,16623.2343,16674.6903,0
1704819600,"2024-01-09 17:00:00",16675.0682,16682.1181,16663.3621,16673.4512,0
1704821400,"2024-01-09 17:30:00",16673.3848,16690.8385,16662.7909,16690.2496,0
1704823200,"2024-01-09 18:00:00",16690.6593,16710.8845,16676.7614,16676.8251,0
1704825000,"2024-01-09 18:30:00",16676.9912,16698.2141,16647.4159,16685.098,0
1704826800,"2024-01-09 19:00:00",16685.0595,16699.3798,16657.553,16661.5144,0
1704828600,"2024-01-09 19:30:00",16661.5383,16677.364,16654.7521,16671.5708,0
1704830400,"2024-01-09 20:00:00",16672.0634,16683.7871,16650.079,16669.564,0
1704832200,"2024-01-09 20:30:00",16669.8609,16683.9877,16629.4411,16676.6232,0
1704834000,"2024-01-09 21:00:00",16678.02,16678.6944,16678.02,16678.6944,0
1704897000,"2024-01-10 14:30:00",16702.5531,16726.2595,16666.4406,16689.0119,0
1704898800,"2024-01-10 15:00:00",16689.5363,16711.4314,16654.7407,16708.7404,0
1704900600,"2024-01-10 15:30:00",16708.7175,16740.304,16705.3583,16739.2917,0
1704902400,"2024-01-10 16:00:00",16739.2664,16745.1602,16706.153,16716.4849,0
1704904200,"2024-01-10 16:30:00",16716.4019,16733.5453,16707.2357,16727.6064,0
1704906000,"2024-01-10 17:00:00",16727.5204,16742.1147,16719.3451,16736.9459,0
1704907800,"2024-01-10 17:30:00",16736.9837,16760.3937,16736.0049,16758.856,0
