timestamp,datetime,open,high,low,close,volume
475770600,"1985-01-28 14:30:00",125,125,124.63,124.63,0
476375400,"1985-02-04 14:30:00",126.22,128.65,126.22,128.65,0
476980200,"1985-02-11 14:30:00",127.8,127.88,126.02,126.02,0
477585000,"1985-02-18 14:30:00",125.09,125.48,124.95,124.95,0
478189800,"1985-02-25 14:30:00",123.59,124.84,123.52,124.84,0
478794600,"1985-03-04 14:30:00",125.11,125.11,119.79,119.79,0
479399400,"1985-03-11 14:30:00",119.22,119.72,115.98,116.61,0
480004200,"1985-03-18 14:30:00",116.61,117.84,116.61,117.31,0
480609000,"1985-03-25 14:30:00",115.02,117.36,115.02,117.36,0
481213800,"1985-04-01 14:30:00",118.72,118.72,115.97,115.97,0
481818600,"1985-04-08 14:30:00",115.14,117.5,115.14,117.5,0
482423400,"1985-04-15 14:30:00",117.74,118.84,117.74,118.02,0
483028200,"1985-04-22 14:30:00",117,118.16,117,117.84,0
483629400,"1985-04-29 13:30:00",116.23,116.23,114.36,115.29,0
484234200,"1985-05-06 13:30:00",114.45,119.75,114.45,119.75,0
484839000,"1985-05-13 13:30:00",120.17,121.66,119.56,121.66,0
485443800,"1985-05-20 13:30:00",123.36,123.36,121.05,121.05,0
486048600,"1985-05-27 13:30:00",119.56,119.64,118.72,119.64,0
486653400,"1985-06-03 13:30:00",119.78,120.1,119.16,119.16,0
487258200,"1985-06-10 13:30:00",119.05,119.05,114.61,115.45,0
487863000,"1985-06-17 13:30:00",114.76,115.8,114.56,115.8,0
488467800,"1985-06-24 13:30:00",117.3,122.14,117.3,122.14,0
489072600,"1985-07-01 13:30:00",122.42,122.42,121.28,121.76,0
489677400,"1985-07-08 13:30:00",120.86,122.84,120.31,122.84,0
490282200,"1985-07-15 13:30:00",123.33,126.61,123.33,125.87,0
490887000,"1985-07-22 13:30:00",125.47,125.89,125.11,125.5,0
491491800,"1985-07-29 13:30:00",123.09,124.55,123.09,124.45,0
492096600,"1985-08-05 13:30:00",123.28,123.28,121.17,121.72,0
492701400,"1985-08-12 13:30:00",121.16,121.16,118.81,118.81,0
493306200,"1985-08-19 13:30:00",118.29,120.38,118.29,119.17,0
493911000,"1985-08-26 13:30:00",119.04,119.04,117.92,118.3,0
494515800,"1985-09-02 13:30:00",117.57,117.57,116.53,117.19,0
495120600,"1985-09-09 13:30:00",117.47,117.47,114.19,114.19,0
495725400,"1985-09-16 13:30:00",113.33,114.01,111,114.01,0
496330200,"1985-09-23 13:30:00",115.07,115.07,110.89,111.13,0
496935000,"1985-09-30 13:30:00",110.62,112.14,110.08,110.08,0
497539800,"1985-10-07 13:30:00",108.2,111.05,107.16,111.05,0
498144600,"1985-10-14 13:30:00",113.19,114.74,113.19,114.32,0
498749400,"1985-10-21 13:30:00",113.68,115.48,113.68,113.91,0
499357800,"1985-10-28 14:30:00",113.82,116.28,113.82,116.28,0
499962600,"1985-11-04 14:30:00",116.04,119.26,116.04,119.26,0
500567400,"1985-11-11 14:30:00",120.4,122.17,120.4,122.17,0
501172200,"1985-11-18 14:30:00",121.95,123.97,121.95,123.97,0
501777000,"1985-11-25 14:30:00",123.14,126.06,123.14,126.06,0
502381800,"1985-12-02 14:30:00",125.19,128.46,125.19,126.95,0
502986600,"1985-12-09 14:30:00",127.48,132.13,127.48,132.13,0
503591400,"1985-12-16 14:30:00",132.91,132.91,131.14,132.26,0
504196200,"1985-12-23 14:30:00",130.72,131.49,130.03,131.49,0
504801000,"1985-12-30 14:30:00",131.94,132.29,130.55,130.55,0
505405800,"1986-01-06 14:30:00",130.35,132.79,128.8,129.56,0
506010600,"1986-01-13 14:30:00",129.09,133.06,129.09,132.77,0
506615400,"1986-01-20 14:30:00",131.6,131.6,129.27,130.2,0
507220200,"1986-01-27 14:30:00",130.79,133.06,130.79,132.93,0
507825000,"1986-02-03 14:30:00",134.24,137.42,134.24,137.42,0
508429800,"1986-02-10 14:30:00",138.13,140.16,138.13,140.16,0
509034600,"1986-02-17 14:30:00",140.74,141.15,139.64,141.15,0
509639400,"1986-02-24 14:30:00",140.2,140.53,138.88,140.43,0
510244200,"1986-03-03 14:30:00",139.74,140.8,139.74,140.53,0
510849000,"1986-03-10 14:30:00",142.44,147.01,142.44,147,0
511453800,"1986-03-17 14:30:00",146.37,148,146.37,148,0
512058600,"1986-03-24 14:30:00",147.09,148.38,147.09,148.38,0
512663400,"1986-03-31 14:30:00",148.86,148.92,147.03,147.03,0
513268200,"1986-04-07 14:30:00",146.06,152.66,146.06,152.66,0
513873000,"1986-04-14 14:30:00",153.93,159.06,153.93,157.66,0
514477800,"1986-04-21 14:30:00",158.53,160.46,157.46,160.46,0
515079000,"1986-04-28 13:30:00",159.9,159.9,154.21,155.01,0
515683800,"1986-05-05 13:30:00",157.14,157.91,156.25,157.91,0
516288600,"1986-05-12 13:30:00",157.75,157.75,155,155,0
516893400,"1986-05-19 13:30:00",155.31,160.16,155.31,160.16,0
517498200,"1986-05-26 13:30:00",161.18,163.16,161.18,163.16,0
518103000,"1986-06-02 13:30:00",162.03,162.36,161.82,161.88,0
518707800,"1986-06-09 13:30:00",158.61,162.35,158.1,162.35,0
519312600,"1986-06-16 13:30:00",160.8,160.8,158.48,159.59,0
519917400,"1986-06-23 13:30:00",159.56,162,159.56,161.62,0
520522200,"1986-06-30 13:30:00",162.62,164.51,162.62,164.51,0
521127000,"1986-07-07 13:30:00",157.63,157.63,152.85,152.85,0
521731800,"1986-07-14 13:30:00",149.28,149.28,146.25,147.76,0
522336600,"1986-07-21 13:30:00",147.07,148.26,147.07,148.26,0
522941400,"1986-07-28 13:30:00",145.5,145.5,144.19,144.19,0
523546200,"1986-08-04 13:30:00",142.53,142.53,140.54,142.29,0
524151000,"1986-08-11 13:30:00",145.44,150,145.44,149.57,0
524755800,"1986-08-18 13:30:00",149.07,150.94,148.59,150.94,0
525360600,"1986-08-25 13:30:00",149.91,152.04,149.91,151.7,0
525965400,"1986-09-01 13:30:00",149.34,151.4,149.34,149.67,0
526570200,"1986-09-08 13:30:00",146.55,146.55,135.03,135.03,0
527175000,"1986-09-15 13:30:00",134.94,138.46,134.94,138.46,0
527779800,"1986-09-22 13:30:00",140.12,140.12,137.59,137.59,0
528384600,"1986-09-29 13:30:00",135.53,138.56,135.53,138.56,0
528989400,"1986-10-06 13:30:00",139.12,139.87,138.25,139.87,0
529594200,"1986-10-13 13:30:00",140.68,142.1,140.68,141.19,0
530199000,"1986-10-20 13:30:00",140.1,142.15,139.93,141.97,0
530807400,"1986-10-27 14:30:00",141.76,144.78,141.76,144.48,0
531412200,"1986-11-03 14:30:00",144.81,146.18,144.81,144.91,0
532017000,"1986-11-10 14:30:00",144.29,145.58,143.41,143.5,0
532621800,"1986-11-17 14:30:00",141.19,142.9,139.54,142.9,0
533226600,"1986-11-24 14:30:00",144.5,147.94,144.5,147.94,0
533831400,"1986-12-01 14:30:00",146.85,150.08,146.85,149.04,0
534436200,"1986-12-08 14:30:00",147.84,147.84,144.98,144.98,0
535041000,"1986-12-15 14:30:00",144.07,144.49,142.85,143.77,0
535645800,"1986-12-22 14:30:00",144.09,144.09,142.79,142.94,0
536250600,"1986-12-29 14:30:00",141.52,142.86,141.41,142.86,0
536855400,"1987-01-05 14:30:00",147.41,156.99,147.41,156.99,0
537460200,"1987-01-12 14:30:00",159.31,164.15,159.31,162.51,0
538065000,"1987-01-19 14:30:00",166.46,167.94,164.26,166.76,0
538669800,"1987-01-26 14:30:00",164.14,167.63,164.14,166.68,0
539274600,"1987-02-02 14:30:00",170.31,174.63,170.31,174.63,0
539879400,"1987-02-09 14:30:00",173.63,179.06,172.32,179.06,0
540484200,"1987-02-16 14:30:00",183.65,183.65,178.69,178.69,0
541089000,"1987-02-23 14:30:00",177.71,182.75,177.71,182.75,0
541693800,"1987-03-02 14:30:00",181.06,184.67,180.56,184.28,0
542298600,"1987-03-09 14:30:00",182.47,185.31,182.47,183.16,0
542903400,"1987-03-16 14:30:00",182.73,189.82,182.73,189.82,0
543508200,"1987-03-23 14:30:00",189.4,190.71,189.05,189.05,0
544113000,"1987-03-30 14:30:00",183.84,191.36,183.84,191.36,0
544714200,"1987-04-06 13:30:00",190.91,190.91,187.44,188.28,0
545319000,"1987-04-13 13:30:00",183.94,183.94,179.72,183.75,0
545923800,"1987-04-20 13:30:00",182.13,184.63,180.38,180.38,0
546528600,"1987-04-27 13:30:00",179.55,185.83,179.55,185.83,0
547133400,"1987-05-04 13:30:00",186.45,190.36,186.45,190.36,0
547738200,"1987-05-11 13:30:00",189.24,190.74,187.91,187.91,0
548343000,"1987-05-18 13:30:00",185.46,185.46,181.47,181.64,0
548947800,"1987-05-25 13:30:00",185.17,188.77,185.17,188.77,0
549552600,"1987-06-01 13:30:00",185.86,186.25,184.5,185.69,0
550157400,"1987-06-08 13:30:00",187.53,190.36,187.53,190.36,0
550762200,"1987-06-15 13:30:00",189.6,192.37,189.19,192.05,0
551367000,"1987-06-22 13:30:00",192.41,192.41,191.06,191.06,0
551971800,"1987-06-29 13:30:00",190.7,190.7,189.24,190.38,0
552576600,"1987-07-06 13:30:00",189.03,189.03,187.38,188.74,0
553181400,"1987-07-13 13:30:00",190.42,196.04,190.42,195.87,0
553786200,"1987-07-20 13:30:00",193.86,193.86,191.5,193.03,0
554391000,"1987-07-27 13:30:00",193.19,196.56,193.19,196.35,0
554995800,"1987-08-03 13:30:00",195.24,203.73,195.24,203.73,0
555600600,"1987-08-10 13:30:00",206.03,208.39,206.03,206.47,0
556205400,"1987-08-17 13:30:00",206.83,210.57,203.9,210.57,0
556810200,"1987-08-24 13:30:00",209.48,211.16,208.84,208.84,0
557415000,"1987-08-31 13:30:00",209.57,209.57,204.06,204.06,0
558019800,"1987-09-07 13:30:00",199.9,206.37,199.9,206.37,0
558624600,"1987-09-14 13:30:00",205.16,205.16,201.3,201.68,0
559229400,"1987-09-21 13:30:00",197.26,205.12,197.26,205.12,0
559834200,"1987-09-28 13:30:00",204.63,213.81,204.15,213.81,0
560439000,"1987-10-05 13:30:00",212.15,212.15,202.47,202.47,0
561043800,"1987-10-12 13:30:00",199.63,201.23,183.28,183.28,0
561648600,"1987-10-19 13:30:00",155.65,158.78,143.96,145.42,0
562257000,"1987-10-26 14:30:00",128.43,150.07,128.43,150.07,0
562861800,"1987-11-02 14:30:00",152.19,153.03,147.13,150.68,0
563466600,"1987-11-09 14:30:00",146.49,149.84,143.44,147.95,0
564071400,"1987-11-16 14:30:00",147.46,147.46,140.84,140.84,0
564676200,"1987-11-23 14:30:00",141.84,145,141.84,143.35,0
565281000,"1987-11-30 14:30:00",137.13,137.96,130.44,130.44,0
565885800,"1987-12-07 14:30:00",133.15,139.82,133.15,139.82,0
566490600,"1987-12-14 14:30:00",146.08,154.75,146.08,154.75,0
567095400,"1987-12-21 14:30:00",156.02,158.19,155.56,158.19,0
567700200,"1987-12-28 14:30:00",152.78,157.28,152.78,156.25,0
568305000,"1988-01-04 14:30:00",161.81,168.7,158.19,158.19,0
568909800,"1988-01-11 14:30:00",158.88,159.82,155.54,159.82,0
